Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,1,ATL,Atlanta Hawks,50,12075,37.2,90.2,0.41,4.4,14.8,0.3,32.8,75.4,0.44,18.3,25.1,0.73,13.5,31.9,45.4,20.8,8.8,5.7,15.7,28.0,97.1
1999,16,MIA,Miami Heat,50,12025,36.8,89.6,0.41,5.0,14.3,0.35,31.9,75.3,0.42,20.2,27.5,0.74,14.6,31.6,46.2,20.1,9.1,4.4,15.9,25.9,98.9
1999,27,SAS,San Antonio Spurs,50,12075,36.6,91.1,0.4,3.8,12.5,0.3,32.8,78.5,0.42,18.0,25.7,0.7,15.6,31.5,47.2,21.1,9.8,5.4,16.4,25.7,95.0
1999,20,NYK,New York Knicks,50,12100,34.9,86.5,0.4,5.3,15.1,0.35,29.5,71.4,0.41,22.4,30.5,0.73,14.1,32.6,46.6,21.1,9.7,4.9,17.5,23.6,97.5
1999,29,UTA,Utah Jazz,50,12175,36.2,87.6,0.41,4.9,15.1,0.32,31.3,72.5,0.43,21.2,29.4,0.72,14.4,29.3,43.7,20.5,9.8,6.0,16.9,29.7,98.4
1999,22,ORL,Orlando Magic,50,12050,38.3,86.5,0.44,5.2,15.0,0.34,33.1,71.5,0.46,15.6,22.1,0.71,13.3,31.9,45.3,23.3,10.5,5.4,19.4,24.9,97.4
1999,9,DET,Detroit Pistons,50,12050,36.6,84.0,0.44,5.4,15.7,0.35,31.1,68.2,0.46,21.7,30.4,0.72,12.6,31.8,44.4,24.1,9.8,5.2,17.8,25.7,100.3
1999,23,PHI,Philadelphia 76Ers,50,12150,35.6,84.3,0.42,5.4,16.0,0.34,30.3,68.4,0.44,21.0,28.7,0.73,13.8,31.3,45.0,22.3,9.7,5.9,20.0,26.4,97.6
1999,6,CLE,Cleveland Cavaliers,50,12050,36.8,84.5,0.44,5.4,15.6,0.35,31.4,68.9,0.46,22.5,30.3,0.74,13.6,32.4,46.0,24.3,9.0,6.5,18.9,27.6,101.6
1999,25,POR,Portland Trail Blazers,50,12175,36.3,87.0,0.42,4.9,15.3,0.32,31.5,71.8,0.44,20.2,27.9,0.72,13.6,30.7,44.3,21.3,9.1,5.4,17.3,25.2,97.7
1999,17,MIL,Milwaukee Bucks,50,12050,36.6,85.7,0.43,6.2,18.6,0.33,30.4,67.1,0.45,23.6,31.3,0.75,15.0,32.0,47.0,23.3,9.1,4.4,19.0,23.3,103.0
1999,10,GSW,Golden State Warriors,50,12125,36.0,85.7,0.42,4.3,12.8,0.34,31.7,72.9,0.44,24.8,34.1,0.73,14.6,33.5,48.1,22.8,8.9,6.8,16.4,22.9,101.1
1999,12,IND,Indiana Pacers,50,12100,39.2,90.4,0.43,4.7,14.6,0.32,34.4,75.8,0.45,21.3,28.2,0.76,14.4,32.7,47.1,21.9,8.2,5.5,15.0,25.9,104.4
1999,5,CHI,Chicago Bulls,50,12075,38.9,85.4,0.46,4.7,13.8,0.34,34.2,71.6,0.48,20.6,28.1,0.73,12.4,35.4,47.8,24.8,10.0,6.4,17.6,24.2,103.0
