Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1986,26,1632,SAC,Sacramento Kings,Joe Kleine,"January 4, 1962",24.0,NBA,C,3.0,45.0,12.6,0.48,0.0,0.46,17.2,16.1,16.7,3.4,1.1,1.3,11.3,15.7,0.0,0.0,0.1,0.07,-2.1,-2.5,-4.6,0.0
1989,2,1632,BOS,Boston Celtics,Joe Kleine,"January 4, 1962",27.0,NBA,C,3.0,65.0,8.6,0.64,0.09,0.82,7.2,23.0,15.2,4.5,0.0,1.0,28.6,14.4,0.0,0.1,0.1,0.04,-2.7,-0.4,-3.1,0.0
1990,2,1632,BOS,Boston Celtics,Joe Kleine,"January 4, 1962",28.0,NBA,C,5.0,79.0,14.4,0.79,0.06,0.35,4.9,16.1,10.8,3.2,1.2,2.2,16.9,12.6,0.2,0.0,0.2,0.11,0.0,1.0,1.0,0.1
1991,2,1632,BOS,Boston Celtics,Joe Kleine,"January 4, 1962",29.0,NBA,C,5.0,31.0,6.9,0.44,0.0,0.0,19.3,21.1,20.2,4.5,0.0,0.0,18.2,15.5,0.0,0.0,0.0,0.01,-4.9,-2.6,-7.5,0.0
1992,2,1632,BOS,Boston Celtics,Joe Kleine,"January 4, 1962",30.0,NBA,C,9.0,82.0,6.8,0.44,0.04,0.09,8.6,25.6,16.6,1.5,0.0,0.9,11.6,14.0,0.0,0.0,0.0,-0.0,-4.8,-1.9,-6.7,-0.1
1993,2,1632,BOS,Boston Celtics,Joe Kleine,"January 4, 1962",31.0,NBA,C,4.0,29.0,8.1,0.6,0.0,0.0,0.0,21.9,11.0,0.0,0.0,2.2,0.0,7.8,0.0,0.0,0.1,0.08,-3.5,0.9,-2.6,0.0
1994,24,1632,PHO,Phoenix Suns,Joe Kleine,"January 4, 1962",32.0,NBA,C,8.0,81.0,10.9,0.46,0.0,0.21,6.5,17.7,11.7,5.5,0.6,3.4,6.1,17.3,0.0,0.0,0.1,0.04,-3.8,-0.3,-4.0,0.0
1995,24,1632,PHO,Phoenix Suns,Joe Kleine,"January 4, 1962",33.0,NBA,C,10.0,167.0,13.2,0.58,0.04,0.0,5.7,15.5,10.8,7.7,1.5,1.4,10.0,16.1,0.2,0.1,0.3,0.1,-1.9,1.2,-0.7,0.1
1996,24,1632,PHO,Phoenix Suns,Joe Kleine,"January 4, 1962",34.0,NBA,C,2.0,8.0,-6.6,0.0,0.0,0.0,13.0,0.0,7.1,0.0,6.6,0.0,33.3,16.6,-0.1,0.0,-0.1,-0.37,-13.1,-4.0,-17.1,0.0
1999,24,1632,PHO,Phoenix Suns,Joe Kleine,"January 4, 1962",37.0,NBA,C,1.0,5.0,29.4,0.5,0.0,0.0,0.0,31.6,13.1,0.0,10.6,17.0,0.0,18.5,0.0,0.0,0.0,0.2,1.0,12.9,13.9,0.0
