Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,23.0,2205,PHI,Philadelphia 76Ers,Brian Oliver,"June 1, 1968",22.0,NBA,SG,73,4,11.0,1.5,3.7,0.408,0.1,0.2,0.278,1.5,3.5,0.417,0.417,0.7,1.0,0.732,0.2,0.8,1.1,1.2,0.5,0.1,0.7,1.0,3.8
1992,23.0,2205,PHI,Philadelphia 76Ers,Brian Oliver,"June 1, 1968",23.0,NBA,SG,34,0,8.2,1.0,2.9,0.33,0.0,0.1,0.0,1.0,2.8,0.344,0.33,0.4,0.6,0.682,0.3,0.6,0.9,0.6,0.3,0.1,0.7,1.0,2.4
1995,30.0,2205,WSB,Washington Bullets,Brian Oliver,"June 1, 1968",26.0,NBA,SG,6,0,7.0,0.7,1.5,0.444,0.0,0.0,,0.7,1.5,0.444,0.444,1.0,1.3,0.75,0.0,0.7,0.7,0.7,0.0,0.0,0.5,1.3,2.3
1998,1.0,2205,ATL,Atlanta Hawks,Brian Oliver,"June 1, 1968",29.0,NBA,SG,5,0,12.2,1.4,3.8,0.368,0.0,0.0,,1.4,3.8,0.368,0.368,0.2,0.8,0.25,0.6,1.2,1.8,0.4,0.2,0.0,0.2,0.8,3.0
