Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1980,11.0,2423,HOU,Houston Rockets,Robert Reid,"August 30, 1955",24.0,NBA,SF,76.0,2304.0,15.3,0.52,0.0,0.24,6.5,14.8,10.6,14.7,2.7,1.4,14.7,19.2,2.5,2.3,4.9,0.1,0.3,1.2,1.4,2.0
1981,11.0,2423,HOU,Houston Rockets,Robert Reid,"August 30, 1955",25.0,NBA,SF,82.0,2963.0,16.4,0.52,0.0,0.27,6.1,15.9,11.0,16.1,2.6,1.2,13.7,19.8,3.6,3.6,7.2,0.12,0.8,1.3,2.1,3.0
1982,11.0,2423,HOU,Houston Rockets,Robert Reid,"August 30, 1955",26.0,NBA,SF,77.0,2913.0,13.3,0.49,0.01,0.22,6.4,13.2,9.7,14.7,1.9,0.9,13.0,17.0,2.5,2.7,5.2,0.09,-0.5,0.6,0.1,1.6
1984,11.0,2423,HOU,Houston Rockets,Robert Reid,"August 30, 1955",28.0,NBA,SF,64.0,1936.0,14.5,0.49,0.01,0.14,5.4,13.5,9.5,15.3,2.1,0.8,9.2,20.4,1.5,2.1,3.5,0.09,-0.7,0.7,0.0,1.0
1985,11.0,2423,HOU,Houston Rockets,Robert Reid,"August 30, 1955",29.0,NBA,SF,82.0,1763.0,11.8,0.51,0.02,0.19,5.1,12.2,8.6,12.6,1.3,0.7,12.6,18.0,1.2,1.8,3.0,0.08,-1.4,0.1,-1.3,0.3
1986,11.0,2423,HOU,Houston Rockets,Robert Reid,"August 30, 1955",30.0,NBA,SF,82.0,2157.0,13.7,0.51,0.04,0.24,3.3,11.8,7.5,13.5,2.0,0.4,9.0,19.4,2.5,1.9,4.4,0.1,-1.2,0.1,-1.2,0.5
1987,11.0,2423,HOU,Houston Rockets,Robert Reid,"August 30, 1955",31.0,NBA,SG,75.0,2594.0,11.4,0.48,0.16,0.18,2.0,10.1,6.1,17.4,1.4,0.5,8.8,18.7,1.3,2.8,4.1,0.08,-1.7,0.2,-1.5,0.3
1988,11.0,2423,HOU,Houston Rockets,Robert Reid,"August 30, 1955",32.0,NBA,SG,62.0,980.0,10.9,0.51,0.1,0.18,4.1,9.2,6.7,9.6,1.3,0.3,9.7,17.4,0.7,0.9,1.7,0.08,-2.3,-0.2,-2.5,-0.1
1989,,2423,CHH,None,Robert Reid,"August 30, 1955",33.0,NBA,SF,82.0,2152.0,12.2,0.46,0.04,0.16,4.0,11.9,7.8,11.4,1.2,0.5,7.5,26.8,-0.8,0.7,-0.1,-0.0,-2.0,-2.1,-4.1,-1.1
1990,31.0,2423,TOT,Total After Trade,Robert Reid,"August 30, 1955",34.0,NBA,SF,72.0,1202.0,8.0,0.43,0.07,0.19,3.0,11.7,7.1,10.9,1.5,0.8,8.5,18.7,-1.1,0.8,-0.3,-0.01,-4.3,-0.4,-4.7,-0.8
1990,25.0,2423,POR,Portland Trail Blazers,Robert Reid,"August 30, 1955",34.0,NBA,SF,12.0,85.0,7.7,0.42,0.09,0.24,1.3,9.1,5.1,12.6,1.1,1.4,2.7,17.4,0.0,0.1,0.1,0.08,-3.6,1.0,-2.6,0.0
1990,,2423,CHH,None,Robert Reid,"August 30, 1955",34.0,NBA,SF,60.0,1117.0,8.0,0.43,0.07,0.19,3.2,11.9,7.3,10.8,1.6,0.8,8.9,18.8,-1.2,0.7,-0.4,-0.02,-4.3,-0.6,-4.9,-0.8
1991,23.0,2423,PHI,Philadelphia 76Ers,Robert Reid,"August 30, 1955",35.0,NBA,SF,3.0,37.0,0.3,0.14,0.0,0.0,6.2,20.8,13.7,14.1,1.4,4.8,17.6,20.1,-0.2,0.1,-0.2,-0.24,-9.9,-2.0,-11.9,-0.1
