Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2006,21,2295,SEA,Seattle Supersonics,20.0,NBA,C,68.0,1282.0,10.4,0.53,0.0,0.25,10.1,17.9,13.9,1.8,1.0,3.1,15.3,13.7,0.7,0.2,1.0,0.04,-3.2,-1.5,-4.7,-0.9
2007,21,2295,SEA,Seattle Supersonics,21.0,NBA,C,81.0,1510.0,11.6,0.53,0.0,0.18,7.2,19.5,13.3,4.8,1.4,2.4,14.8,16.7,0.5,1.2,1.7,0.05,-3.4,-0.3,-3.7,-0.6
2008,21,2295,SEA,Seattle Supersonics,22.0,NBA,C,72.0,1310.0,10.0,0.45,0.0,0.2,8.2,22.6,15.4,3.8,1.3,2.3,13.3,18.2,-1.1,1.5,0.4,0.01,-4.8,-0.3,-5.1,-1.0
2009,31,2295,TOT,Total After Trade,23.0,NBA,C,49.0,559.0,8.1,0.43,0.01,0.16,8.7,23.9,16.3,4.5,1.7,2.0,12.9,17.2,-0.6,0.8,0.2,0.02,-5.9,0.5,-5.4,-0.5
2009,21,2295,OKC,Oklahoma City Thunder,23.0,NBA,C,22.0,342.0,9.3,0.43,0.01,0.13,8.9,23.3,16.0,2.8,2.4,1.1,11.1,17.4,-0.3,0.5,0.1,0.02,-5.0,0.4,-4.6,-0.2
2009,8,2295,DEN,Denver Nuggets,23.0,NBA,C,27.0,217.0,6.4,0.43,0.02,0.22,8.3,25.0,16.9,7.1,0.7,3.6,15.8,16.9,-0.2,0.3,0.1,0.02,-7.5,0.8,-6.7,-0.3
2010,8,2295,DEN,Denver Nuggets,24.0,NBA,C,36.0,436.0,10.7,0.55,0.01,0.21,8.5,25.4,17.1,4.8,1.2,2.2,17.3,13.6,0.2,0.6,0.8,0.09,-3.9,0.2,-3.6,-0.2
2011,3,2295,NJN,New Jersey Nets,25.0,NBA,C,77.0,893.0,9.9,0.45,0.01,0.1,8.0,20.4,14.0,8.4,2.0,2.9,13.2,18.1,-0.7,1.1,0.4,0.02,-5.5,0.9,-4.7,-0.6
2012,3,2295,NJN,New Jersey Nets,26.0,NBA,C,59.0,920.0,10.3,0.45,0.0,0.14,8.3,20.3,14.1,8.2,1.2,1.9,12.1,15.6,0.1,0.6,0.7,0.03,-3.9,-0.9,-4.7,-0.6
2013,1,2295,ATL,Atlanta Hawks,27.0,NBA,C,31.0,352.0,11.0,0.47,0.04,0.11,10.9,25.3,18.2,7.1,1.5,2.0,17.2,18.3,-0.2,0.6,0.4,0.05,-4.8,-0.3,-5.0,-0.3
