Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,24,PHO,Phoenix Suns,Kevin Johnson,30,5,5,41.6,5.2,17.6,0.3,0.6,4.4,0.14,4.6,13.2,0.35,0.31,5.8,6.6,0.88,1.6,2.8,4.4,6.0,2.6,0.0,3.6,3.0,16.8
1997,24,PHO,Phoenix Suns,Jason Kidd,23,5,5,41.4,4.2,10.6,0.4,1.6,4.4,0.36,2.6,6.2,0.42,0.47,2.0,3.8,0.53,0.8,5.2,6.0,9.8,2.2,0.4,2.6,2.2,12.0
1997,24,PHO,Phoenix Suns,Rex Chapman,29,5,5,38.2,8.2,16.6,0.49,4.4,9.6,0.46,3.8,7.0,0.54,0.63,3.4,5.0,0.68,0.4,2.8,3.2,2.6,0.4,0.0,3.0,2.8,24.2
1997,24,PHO,Phoenix Suns,Wesley Person,25,5,1,32.6,5.0,10.6,0.47,2.8,6.6,0.42,2.2,4.0,0.55,0.6,2.8,3.6,0.78,1.0,5.6,6.6,1.2,0.8,0.6,0.8,1.0,15.6
1997,24,PHO,Phoenix Suns,Danny Manning,30,5,0,23.2,5.2,9.0,0.58,0.0,0.6,0.0,5.2,8.4,0.62,0.58,2.8,3.0,0.93,0.8,5.2,6.0,1.4,0.8,1.4,1.6,4.2,13.2
1997,24,PHO,Phoenix Suns,Cedric Ceballos,27,5,0,21.4,2.2,6.6,0.33,0.6,2.4,0.25,1.6,4.2,0.38,0.38,1.6,1.6,1.0,1.8,3.4,5.2,0.6,0.8,0.6,1.6,2.4,6.6
1997,24,PHO,Phoenix Suns,Hot Rod Williams,34,5,5,21.0,1.6,3.0,0.53,0.0,0.0,,1.6,3.0,0.53,0.53,0.8,2.0,0.4,2.0,2.6,4.6,0.6,0.4,1.6,1.0,2.4,4.0
1997,24,PHO,Phoenix Suns,Mark Bryant,31,4,0,9.0,1.0,2.5,0.4,0.0,0.0,,1.0,2.5,0.4,0.4,0.8,0.8,1.0,0.3,0.8,1.0,0.0,0.0,0.0,0.5,1.0,2.8
1997,24,PHO,Phoenix Suns,Wayman Tisdale,32,4,4,9.0,1.5,3.8,0.4,0.0,0.0,,1.5,3.8,0.4,0.4,0.0,0.0,,0.5,1.3,1.8,0.0,0.0,0.0,0.3,1.3,3.0
1997,24,PHO,Phoenix Suns,Mike Brown,33,4,0,6.8,0.5,1.3,0.4,0.0,0.0,,0.5,1.3,0.4,0.4,1.8,2.0,0.88,0.5,0.5,1.0,0.3,0.0,0.0,0.3,1.5,2.8
1997,24,PHO,Phoenix Suns,Loren Meyer,24,3,0,4.7,0.0,1.3,0.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.7,1.3,2.0,0.3,0.0,0.7,1.0,0.0,0.0
1997,24,PHO,Phoenix Suns,Steve Nash,22,4,0,3.8,0.5,2.3,0.22,0.3,1.0,0.25,0.3,1.3,0.2,0.28,0.0,0.0,,0.3,0.0,0.3,0.3,0.3,0.3,0.5,1.3,1.3
