Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1686,Jeff Lamp,1959-03-09,365.0,5.0,4792.0,7.22,15.61,0.46,0.18,0.73,0.24,7.02,14.88,0.47,4.72,5.3,0.89,1.56,4.07,5.64,3.3,1.31,0.19,2.68,5.81,19.36,121.25,109.0
