Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,21.0,WAS,NBA,PG,64.0,0.0,12.2,1.4,3.4,0.4,0.2,0.7,0.286,1.2,2.8,0.427,0.427,0.7,0.9,0.712,0.2,1.3,1.4,2.0,0.4,0.0,0.8,0.8,3.6
2013,22.0,TOT,NBA,"PG,SG",31.0,3.0,13.4,1.9,4.1,0.46,0.6,1.6,0.367,1.3,2.5,0.519,0.532,0.3,0.5,0.563,0.1,1.2,1.3,2.2,0.5,0.0,1.1,1.3,4.6
2013,22.0,WAS,NBA,PG,7.0,2.0,20.1,2.3,5.7,0.4,0.6,1.9,0.308,1.7,3.9,0.444,0.45,0.1,0.3,0.5,0.4,1.9,2.3,3.3,0.9,0.0,1.1,1.4,5.3
2013,22.0,PHI,NBA,SG,4.0,0.0,1.8,0.3,0.5,0.5,0.0,0.3,0.0,0.3,0.3,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.3,0.5
2013,22.0,ATL,NBA,PG,20.0,1.0,13.4,2.1,4.2,0.488,0.7,1.8,0.4,1.4,2.5,0.551,0.571,0.4,0.7,0.571,0.0,1.2,1.2,2.2,0.5,0.0,1.2,1.4,5.2
2014,23.0,ATL,NBA,PG,73.0,11.0,20.4,2.9,6.9,0.417,0.8,2.5,0.337,2.0,4.3,0.464,0.479,0.9,1.0,0.865,0.3,1.9,2.2,3.7,0.7,0.0,1.2,1.4,7.5
2015,24.0,ATL,NBA,PG,55.0,0.0,15.1,2.1,5.3,0.401,0.7,2.3,0.315,1.4,3.0,0.467,0.469,0.5,0.6,0.806,0.1,1.3,1.4,2.8,0.5,0.0,0.9,0.6,5.4
2016,25.0,TOT,NBA,PG,52.0,27.0,20.3,3.5,8.0,0.439,0.8,2.4,0.312,2.8,5.6,0.493,0.486,0.9,1.2,0.738,0.3,2.2,2.5,3.6,0.7,0.1,1.8,1.4,8.6
2016,25.0,ATL,NBA,PG,24.0,0.0,7.5,1.7,4.0,0.421,0.2,1.1,0.148,1.5,2.8,0.529,0.442,0.4,0.5,0.75,0.1,0.8,0.9,1.6,0.3,0.0,0.6,0.3,3.9
2016,25.0,UTA,NBA,PG,28.0,27.0,31.4,5.1,11.4,0.444,1.3,3.5,0.357,3.8,7.9,0.482,0.498,1.3,1.8,0.735,0.4,3.4,3.8,5.3,0.9,0.1,2.9,2.3,12.7
2017,26.0,UTA,NBA,PG,55.0,9.0,21.9,3.1,6.9,0.446,0.7,2.2,0.308,2.4,4.7,0.51,0.495,1.0,1.4,0.688,0.4,1.9,2.3,2.8,0.8,0.1,1.6,1.8,7.8
2018,27.0,ORL,NBA,PG,69.0,3.0,19.8,2.6,6.0,0.43,0.7,2.0,0.345,1.9,4.0,0.473,0.488,1.0,1.4,0.711,0.3,2.1,2.4,3.9,0.8,0.1,1.3,1.3,6.9
2019,28.0,TOT,NBA,PG,57.0,3.0,21.9,2.9,7.1,0.404,0.8,2.3,0.354,2.1,4.8,0.429,0.462,1.0,1.5,0.69,0.3,1.5,1.8,3.2,0.8,0.1,1.2,1.5,7.5
2019,28.0,MEM,NBA,PG,53.0,3.0,22.7,3.0,7.3,0.414,0.9,2.4,0.359,2.2,4.9,0.441,0.473,1.0,1.4,0.707,0.3,1.6,1.9,3.4,0.8,0.1,1.2,1.5,7.9
2019,28.0,CHO,NBA,PG,4.0,0.0,10.5,0.5,3.5,0.143,0.0,0.5,0.0,0.5,3.0,0.167,0.143,1.3,2.3,0.556,0.0,0.5,0.5,0.3,0.5,0.0,1.0,0.8,2.3
