Player ID,Player Name,Birth Date,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
364,MarShon Brooks,1989-01-26,235.0,3772.0,16.39,0.53,0.22,0.23,4.12,14.96,9.48,12.85,2.08,0.92,12.54,26.3,0.2,0.26,3.6,0.07,-0.21,-0.5,-0.7,0.05
