Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,30,1138,WSB,Washington Bullets,Tom Gugliotta,1969-12-19,23.0,NBA,PF,81.0,81.0,2795.0,6.2,14.6,0.43,0.5,1.7,0.28,5.7,12.9,0.45,2.3,3.6,0.64,2.8,7.2,10.1,3.9,1.7,0.5,3.0,2.5,15.3
1994,30,1138,WSB,Washington Bullets,Tom Gugliotta,1969-12-19,24.0,NBA,PF,78.0,78.0,2795.0,7.0,14.9,0.47,0.5,1.9,0.27,6.4,13.0,0.5,2.7,4.0,0.68,2.4,6.9,9.4,3.6,2.2,0.7,3.2,2.2,17.2
1995,31,1138,TOT,Total After Trade,Tom Gugliotta,1969-12-19,25.0,NBA,"PF,SF",77.0,63.0,2568.0,5.2,11.7,0.44,0.8,2.6,0.32,4.4,9.1,0.48,2.4,3.5,0.69,2.3,5.7,8.0,3.9,1.9,0.9,2.6,2.8,13.7
1995,30,1138,WSB,Washington Bullets,Tom Gugliotta,1969-12-19,25.0,NBA,PF,6.0,6.0,226.0,5.3,13.2,0.4,0.6,1.3,0.5,4.6,11.9,0.39,4.1,5.3,0.79,2.5,5.9,8.4,2.9,3.3,1.8,2.4,3.0,15.3
1995,10,1138,GSW,Golden State Warriors,Tom Gugliotta,1969-12-19,25.0,NBA,PF,40.0,40.0,1324.0,4.8,10.8,0.44,0.8,2.4,0.31,4.0,8.3,0.48,1.5,2.6,0.57,2.7,5.4,8.1,3.3,1.4,0.6,2.5,2.7,11.8
1995,18,1138,MIN,Minnesota Timberwolves,Tom Gugliotta,1969-12-19,25.0,NBA,SF,31.0,17.0,1018.0,5.7,12.6,0.45,1.0,3.1,0.32,4.7,9.5,0.5,3.3,4.3,0.76,1.7,6.1,7.9,4.9,2.2,1.0,2.9,3.0,15.7
1996,18,1138,MIN,Minnesota Timberwolves,Tom Gugliotta,1969-12-19,26.0,NBA,PF,78.0,78.0,2835.0,6.0,12.7,0.47,0.3,1.1,0.3,5.7,11.7,0.49,3.7,4.7,0.77,2.2,6.5,8.8,3.0,1.8,1.2,3.0,3.4,16.0
1997,18,1138,MIN,Minnesota Timberwolves,Tom Gugliotta,1969-12-19,27.0,NBA,PF,81.0,81.0,3131.0,6.8,15.4,0.44,0.3,1.1,0.26,6.5,14.3,0.46,5.3,6.5,0.82,2.2,5.9,8.1,3.9,1.5,1.0,3.4,2.7,19.2
1998,18,1138,MIN,Minnesota Timberwolves,Tom Gugliotta,1969-12-19,28.0,NBA,SF,41.0,41.0,1582.0,7.3,14.5,0.5,0.0,0.4,0.12,7.2,14.1,0.51,4.2,5.1,0.82,2.4,5.7,8.1,3.8,1.4,0.5,2.5,2.3,18.7
1999,24,1138,PHO,Phoenix Suns,Tom Gugliotta,1969-12-19,29.0,NBA,PF,43.0,43.0,1563.0,6.4,13.2,0.48,0.0,0.2,0.29,6.3,13.0,0.49,4.0,5.0,0.79,3.0,5.8,8.8,2.8,1.4,0.5,2.0,2.5,16.8
