NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
85,Baron Davis,PG,6-3,209,1979-04-13,US,11,UCLA
9,Semih Erden,C,7-0,240,1986-07-28,TR,R,
8,Christian Eyenga,SF,6-5,210,1989-06-22,CD,R,
33,Alonzo Gee,SG,6-6,225,1987-05-29,US,1,Alabama
1,Daniel Gibson,SG,6-2,190,1986-02-27,US,4,Texas
12,Joey Graham,SF,6-7,225,1982-06-11,US,5,"Central Florida, Oklahoma State"
44,Luke Harangody,PF,6-8,246,1988-01-02,US,R,Notre Dame
6,Manny Harris,SG,6-5,185,1989-09-21,US,R,Michigan
21,J.J. Hickson,C,6-9,242,1988-09-04,US,2,NC State
5,Ryan Hollins,C,7-0,240,1984-10-10,US,4,UCLA
4,Antawn Jamison,PF,6-8,223,1976-06-12,US,12,UNC
15,Jamario Moon,SF,6-8,205,1980-06-13,US,3,Meridian Community College
18,Anthony Parker,SF,6-6,215,1975-06-19,US,7,Bradley
44,Leon Powe,PF,6-8,240,1984-01-22,US,4,California
24,Samardo Samuels,PF,6-9,260,1989-01-09,JM,R,Louisville
3,Ramon Sessions,PG,6-3,190,1986-04-11,US,3,Nevada
17,Anderson Varejão,C,6-10,273,1982-09-28,BR,6,
31,Jawad Williams,SF,6-9,218,1983-02-19,US,2,UNC
2,Mo Williams,PG,6-1,198,1982-12-19,US,7,Alabama
