SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2011,24,PHO,30,Earl Barron,C,7-0,250,1981-08-14,US,4,Memphis
2011,24,PHO,0,Aaron Brooks,PG,6-0,161,1985-01-14,US,3,Oregon
2011,24,PHO,25,Vince Carter,SG,6-6,220,1977-01-26,US,12,UNC
2011,24,PHO,1,Josh Childress,SG,6-8,210,1983-06-20,US,4,Stanford
2011,24,PHO,55,Earl Clark,SF,6-10,225,1988-01-17,US,1,Louisville
2011,24,PHO,22,Zabian Dowdell,PG,6-3,191,1984-09-10,US,R,Virginia Tech
2011,24,PHO,2,Goran Dragic,PG,6-3,190,1986-05-06,SI,2,
2011,24,PHO,3,Jared Dudley,SF,6-6,237,1985-07-10,US,3,Boston College
2011,24,PHO,8,Channing Frye,PF,7-0,255,1983-05-17,US,5,Arizona
2011,24,PHO,4,Marcin Gortat,C,6-11,240,1984-02-17,PL,3,
2011,24,PHO,33,Grant Hill,SF,6-8,225,1972-10-05,US,15,Duke
2011,24,PHO,31,Gani Lawal,PF,6-9,234,1988-11-07,US,R,Georgia Tech
2011,24,PHO,15,Robin Lopez,C,7-0,281,1988-04-01,US,2,Stanford
2011,24,PHO,13,Steve Nash,PG,6-3,195,1974-02-07,ZA,14,Santa Clara
2011,24,PHO,12,Mickael Pietrus,SG,6-6,215,1982-02-07,GP,7,
2011,24,PHO,23,Jason Richardson,SG,6-6,220,1981-01-20,US,9,Michigan State
2011,24,PHO,20,Garret Siler,C,6-11,305,1986-10-25,US,R,Augusta State University
2011,24,PHO,19,Hedo Turkoglu,PF,6-10,220,1979-03-19,TR,10,
2011,24,PHO,21,Hakim Warrick,PF,6-9,219,1982-07-08,US,5,Syracuse
