SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2011,5,CHI,3,Omer Ask,C,7-0,255,1986-07-04,TR,R,
2011,5,CHI,6,Keith Bogans,SG,6-5,215,1980-05-12,US,7,Kentucky
2011,5,CHI,5,Carlos Boozer,C,6-9,258,1981-11-20,DE,8,Duke
2011,5,CHI,11,Ronnie Brewer,SG,6-7,220,1985-03-20,US,4,Arkansas
2011,5,CHI,45,Rasual Butler,SG,6-7,215,1979-05-23,US,8,La Salle
2011,5,CHI,9,Luol Deng,SF,6-9,237,1985-04-16,SS,6,Duke
2011,5,CHI,22,Taj Gibson,PF,6-9,232,1985-06-24,US,1,USC
2011,5,CHI,16,James Johnson,SF,6-7,240,1987-02-20,US,1,Wake Forest
2011,5,CHI,26,Kyle Korver,SG,6-7,212,1981-03-17,US,7,Creighton
2011,5,CHI,15,John Lucas III,PG,5-11,166,1982-11-21,US,2,"Baylor, Oklahoma State"
2011,5,CHI,13,Joakim Noah,C,6-11,230,1985-02-25,US,3,Florida
2011,5,CHI,1,Derrick Rose,PG,6-2,200,1988-10-04,US,2,Memphis
2011,5,CHI,24,Brian Scalabrine,PF,6-9,241,1978-03-18,US,9,USC
2011,5,CHI,40,Kurt Thomas,PF,6-9,230,1972-10-04,US,15,TCU
2011,5,CHI,32,C.J. Watson,PG,6-2,175,1984-04-17,US,3,Tennessee
