SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2011,10,GSW,4,Jeff Adrien,PF,6-7,245,1986-02-10,US,R,UConn
2011,10,GSW,19,Lou Amundson,PF,6-9,220,1982-12-07,US,4,UNLV
2011,10,GSW,34,Charlie Bell,SG,6-3,200,1979-03-12,US,6,Michigan State
2011,10,GSW,15,Andris Biedrins,C,6-11,240,1986-04-02,LV,6,
2011,10,GSW,25,Rodney Carney,SF,6-7,205,1984-04-15,US,4,Memphis
2011,10,GSW,30,Stephen Curry,PG,6-3,185,1988-03-14,US,1,Davidson
2011,10,GSW,8,Monta Ellis,SG,6-3,185,1985-10-26,US,5,
2011,10,GSW,50,Dan Gadzuric,C,6-11,240,1978-02-02,NL,8,UCLA
2011,10,GSW,2,Acie Law,PG,6-3,195,1985-01-25,US,3,Texas A&M
2011,10,GSW,10,David Lee,PF,6-9,245,1983-04-29,US,5,Florida
2011,10,GSW,7,Jeremy Lin,PG,6-3,200,1988-08-23,US,R,Harvard University
2011,10,GSW,77,Vladimir Radmanovic,PF,6-10,227,1980-11-19,BA,9,
2011,10,GSW,23,Al Thornton,PF,6-8,220,1983-12-07,US,3,Florida State
2011,10,GSW,20,Ekpe Udoh,C,6-10,245,1987-05-20,US,R,"Michigan, Baylor"
2011,10,GSW,55,Reggie Williams,SF,6-6,205,1986-09-14,US,1,Virginia Military Institute
2011,10,GSW,32,Brandan Wright,PF,6-10,210,1987-10-05,US,2,UNC
2011,10,GSW,1,Dorell Wright,SF,6-9,205,1985-12-02,US,6,
