Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,28,492,TOR,Toronto Raptors,Vince Carter,"January 26, 1977",24.0,NBA,SF,12.0,12.0,44.9,10.2,23.3,0.44,2.1,5.1,0.41,8.1,18.3,0.44,0.48,4.8,6.2,0.78,3.1,3.4,6.5,4.7,1.7,1.7,2.3,3.8,27.3
2005,3,492,NJN,New Jersey Nets,Vince Carter,"January 26, 1977",28.0,NBA,SF,4.0,4.0,44.8,8.8,24.0,0.36,1.5,4.8,0.32,7.3,19.3,0.38,0.4,7.8,9.0,0.86,2.3,6.3,8.5,5.8,2.3,0.0,3.8,4.3,26.8
2006,3,492,NJN,New Jersey Nets,Vince Carter,"January 26, 1977",29.0,NBA,SG,11.0,11.0,40.9,10.3,22.2,0.46,1.3,5.3,0.24,9.0,16.9,0.53,0.49,7.8,9.8,0.8,1.5,5.5,7.0,5.3,1.8,0.5,2.4,3.1,29.6
2007,3,492,NJN,New Jersey Nets,Vince Carter,"January 26, 1977",30.0,NBA,SG,12.0,12.0,40.6,7.8,19.6,0.4,1.8,4.5,0.39,6.0,15.1,0.4,0.44,5.1,7.3,0.69,1.4,5.4,6.8,5.3,0.9,0.6,3.2,2.9,22.3
2010,22,492,ORL,Orlando Magic,Vince Carter,"January 26, 1977",33.0,NBA,SG,14.0,14.0,34.3,5.3,13.1,0.4,0.9,3.6,0.24,4.4,9.5,0.47,0.44,4.1,4.9,0.83,0.6,3.6,4.2,2.3,0.9,0.2,1.6,3.6,15.5
2012,7,492,DAL,Dallas Mavericks,Vince Carter,"January 26, 1977",35.0,NBA,SG,4.0,0.0,26.8,3.0,10.3,0.29,0.8,2.5,0.3,2.3,7.8,0.29,0.33,1.5,2.0,0.75,1.3,4.3,5.5,0.3,1.3,0.5,1.5,2.8,8.3
2014,7,492,DAL,Dallas Mavericks,Vince Carter,"January 26, 1977",37.0,NBA,SG,7.0,0.0,27.1,4.4,9.7,0.46,2.1,4.4,0.48,2.3,5.3,0.43,0.57,1.6,2.0,0.79,1.0,2.6,3.6,2.4,0.4,0.3,0.9,1.7,12.6
2015,15,492,MEM,Memphis Grizzlies,Vince Carter,"January 26, 1977",38.0,NBA,SG,11.0,0.0,17.8,2.5,6.1,0.4,0.6,2.5,0.25,1.8,3.5,0.51,0.46,0.7,0.8,0.89,1.2,3.1,4.3,1.0,0.6,0.2,0.6,1.5,6.3
2016,15,492,MEM,Memphis Grizzlies,Vince Carter,"January 26, 1977",39.0,NBA,SG,4.0,4.0,22.8,3.8,8.3,0.46,1.8,2.5,0.7,2.0,5.8,0.35,0.56,2.0,2.0,1.0,1.3,2.5,3.8,1.3,0.5,0.3,0.8,2.3,11.3
2017,15,492,MEM,Memphis Grizzlies,Vince Carter,"January 26, 1977",40.0,NBA,SF,6.0,6.0,32.5,3.3,7.0,0.48,1.3,3.3,0.4,2.0,3.7,0.55,0.57,1.2,1.2,1.0,0.7,2.7,3.3,1.5,0.3,0.0,1.7,2.5,9.2
