Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1023,77,4,1082,12.0,26.85,0.45,0.25,1.1,0.23,11.75,25.75,0.46,7.6,10.05,0.76,3.35,4.85,8.25,1.55,2.05,1.1,2.3,6.2,31.75,108.5,108.5
