Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,14,LAL,Los Angeles Lakers,Kobe Bryant,27.0,80,80.0,3277,978,2173,0.45,180,518,0.35,798,1655,0.48,0.49,696,819,0.85,71,354,425,360,147,30,250,233,2832
2006,14,LAL,Los Angeles Lakers,Lamar Odom,26.0,80,80.0,3221,445,925,0.48,80,215,0.37,365,710,0.51,0.52,216,313,0.69,181,557,738,443,75,64,213,256,1186
2006,14,LAL,Los Angeles Lakers,Smush Parker,24.0,82,82.0,2773,348,779,0.45,120,328,0.37,228,451,0.51,0.52,125,180,0.69,37,234,271,302,140,16,147,213,941
2006,14,LAL,Los Angeles Lakers,Kwame Brown,23.0,72,49.0,1978,204,388,0.53,0,1,0.0,204,387,0.53,0.53,128,235,0.55,182,291,473,72,27,46,100,196,536
2006,14,LAL,Los Angeles Lakers,Devean George,28.0,71,5.0,1542,170,425,0.4,50,160,0.31,120,265,0.45,0.46,58,86,0.67,82,192,274,68,66,34,54,159,448
2006,14,LAL,Los Angeles Lakers,Chris Mihm,26.0,59,56.0,1541,230,459,0.5,0,0,,230,459,0.5,0.5,144,201,0.72,137,236,373,61,16,73,83,214,604
2006,14,LAL,Los Angeles Lakers,Brian Cook,25.0,81,46.0,1535,261,511,0.51,36,84,0.43,225,427,0.53,0.55,84,101,0.83,88,186,274,74,37,32,61,205,642
2006,14,LAL,Los Angeles Lakers,Sasha Vujacic,21.0,82,4.0,1449,108,312,0.35,59,172,0.34,49,140,0.35,0.44,46,52,0.88,33,126,159,139,48,3,50,150,321
2006,14,LAL,Los Angeles Lakers,Luke Walton,25.0,69,6.0,1333,135,328,0.41,18,55,0.33,117,273,0.43,0.44,57,76,0.75,88,159,247,156,41,15,78,119,345
2006,14,LAL,Los Angeles Lakers,Andrew Bynum,18.0,46,0.0,338,33,82,0.4,0,0,,33,82,0.4,0.4,8,27,0.3,34,46,80,9,4,22,17,56,74
2006,14,LAL,Los Angeles Lakers,Laron Profit,28.0,25,1.0,279,40,84,0.48,3,18,0.17,37,66,0.56,0.49,21,24,0.88,8,35,43,15,11,5,24,25,104
2006,14,LAL,Los Angeles Lakers,Ronny Turiaf,23.0,23,1.0,161,15,30,0.5,0,0,,15,30,0.5,0.5,15,27,0.56,11,26,37,8,3,10,7,30,45
2006,14,LAL,Los Angeles Lakers,Devin Green,23.0,27,0.0,135,6,28,0.21,0,2,0.0,6,26,0.23,0.21,13,21,0.62,10,14,24,7,3,0,5,13,25
2006,14,LAL,Los Angeles Lakers,Aaron McKie,33.0,14,0.0,121,3,12,0.25,0,2,0.0,3,10,0.3,0.25,1,2,0.5,3,17,20,11,5,0,2,7,7
2006,14,LAL,Los Angeles Lakers,Jim Jackson,35.0,13,0.0,92,9,31,0.29,4,11,0.36,5,20,0.25,0.36,0,0,,0,12,12,4,2,0,5,5,22
2006,14,LAL,Los Angeles Lakers,Von Wafer,20.0,16,0.0,73,6,38,0.16,2,17,0.12,4,21,0.19,0.18,6,8,0.75,5,3,8,4,3,0,1,12,20
2006,14,LAL,Los Angeles Lakers,Stanislav Medvedenko,26.0,2,0.0,6,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,0,0,0,1,0,0,0,1,2
2006,14,LAL,Los Angeles Lakers,Team Totals,,82,,19855,2992,6607,0.45,552,1583,0.35,2440,5024,0.49,0.5,1618,2172,0.74,970,2488,3458,1734,628,350,1143,1894,8154
