Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,21,SEA,Seattle Supersonics,Ray Allen,30.0,78,78.0,3022,681,1500,0.45,269,653,0.41,412,847,0.49,0.54,324,359,0.9,71,261,332,286,105,16,188,151,1955
2006,21,SEA,Seattle Supersonics,Rashard Lewis,26.0,78,77.0,2876,538,1151,0.47,142,370,0.38,396,781,0.51,0.53,350,428,0.82,111,279,390,182,102,50,141,191,1568
2006,21,SEA,Seattle Supersonics,Luke Ridnour,24.0,79,77.0,2625,334,799,0.42,43,149,0.29,291,650,0.45,0.44,199,227,0.88,47,188,235,550,123,22,162,178,910
2006,21,SEA,Seattle Supersonics,Damien Wilkins,26.0,82,12.0,1525,193,435,0.44,14,56,0.25,179,379,0.47,0.46,136,162,0.84,79,113,192,107,72,12,85,144,536
2006,21,SEA,Seattle Supersonics,Nick Collison,25.0,66,27.0,1448,207,394,0.52,0,3,0.0,207,391,0.53,0.52,79,113,0.7,143,225,368,74,21,35,77,213,493
2006,21,SEA,Seattle Supersonics,Johan Petro,20.0,68,41.0,1282,153,300,0.51,0,0,,153,300,0.51,0.51,47,75,0.63,109,187,296,15,25,51,60,213,353
2006,21,SEA,Seattle Supersonics,Vladimir Radmanovic,25.0,47,16.0,1089,154,384,0.4,72,196,0.37,82,188,0.44,0.5,55,62,0.89,39,148,187,72,32,15,53,130,435
2006,21,SEA,Seattle Supersonics,Ronald Murray,26.0,48,2.0,1085,179,451,0.4,17,76,0.22,162,375,0.43,0.42,99,138,0.72,18,68,86,120,30,4,79,69,474
2006,21,SEA,Seattle Supersonics,Robert Swift,20.0,47,20.0,987,124,241,0.52,0,0,,124,241,0.52,0.52,53,91,0.58,94,170,264,8,15,56,49,142,301
2006,21,SEA,Seattle Supersonics,Chris Wilcox,23.0,29,23.0,872,167,282,0.59,0,0,,167,282,0.59,0.59,74,94,0.79,72,165,237,34,18,13,40,80,408
2006,21,SEA,Seattle Supersonics,Reggie Evans,25.0,41,23.0,788,88,173,0.51,0,1,0.0,88,172,0.51,0.51,66,120,0.55,114,162,276,23,24,5,41,95,242
2006,21,SEA,Seattle Supersonics,Earl Watson,26.0,24,0.0,603,98,227,0.43,42,100,0.42,56,127,0.44,0.52,38,52,0.73,7,65,72,129,31,3,61,64,276
2006,21,SEA,Seattle Supersonics,Mikki Moore,30.0,47,1.0,583,54,124,0.44,0,2,0.0,54,122,0.44,0.44,46,62,0.74,44,86,130,27,7,15,40,92,154
2006,21,SEA,Seattle Supersonics,Vitaly Potapenko,30.0,24,12.0,321,32,64,0.5,0,0,,32,64,0.5,0.5,10,17,0.59,26,36,62,7,2,2,14,44,74
2006,21,SEA,Seattle Supersonics,Danny Fortson,29.0,23,1.0,276,27,51,0.53,0,0,,27,51,0.53,0.53,33,43,0.77,31,47,78,2,4,2,26,76,87
2006,21,SEA,Seattle Supersonics,Mateen Cleaves,28.0,27,0.0,230,25,71,0.35,4,16,0.25,21,55,0.38,0.38,19,24,0.79,2,12,14,42,3,2,14,30,73
2006,21,SEA,Seattle Supersonics,Mike Wilks,26.0,10,0.0,105,12,31,0.39,1,5,0.2,11,26,0.42,0.4,19,29,0.66,3,9,12,14,6,0,9,7,44
2006,21,SEA,Seattle Supersonics,Noel Felix,24.0,12,0.0,82,6,25,0.24,1,3,0.33,5,22,0.23,0.26,5,8,0.62,3,10,13,2,2,3,8,13,18
2006,21,SEA,Seattle Supersonics,Rick Brunson,33.0,4,0.0,31,5,8,0.62,0,1,0.0,5,7,0.71,0.62,0,0,,0,2,2,2,0,0,3,1,10
2006,21,SEA,Seattle Supersonics,Team Totals,,82,,19830,3077,6711,0.46,605,1631,0.37,2472,5080,0.49,0.5,1652,2104,0.78,1013,2233,3246,1696,622,306,1208,1933,8411
