Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,26,SAC,Sacramento Kings,Mike Bibby,27.0,82,82.0,3167,597,1382,0.43,192,497,0.39,405,885,0.46,0.5,342,403,0.85,29,211,240,444,82,10,199,169,1728
2006,26,SAC,Sacramento Kings,Brad Miller,29.0,79,79.0,2923,434,877,0.5,34,88,0.39,400,789,0.51,0.51,280,338,0.83,122,493,615,374,61,62,180,234,1182
2006,26,SAC,Sacramento Kings,Kenny Thomas,28.0,82,55.0,2293,305,604,0.5,0,1,0.0,305,603,0.51,0.5,138,204,0.68,199,419,618,168,72,39,135,196,748
2006,26,SAC,Sacramento Kings,Shareef Abdur-Rahim,29.0,72,30.0,1961,332,632,0.52,5,22,0.23,327,610,0.54,0.53,218,278,0.78,106,251,357,149,48,42,108,227,887
2006,26,SAC,Sacramento Kings,Kevin Martin,22.0,72,41.0,1913,262,546,0.48,66,179,0.37,196,367,0.53,0.54,188,222,0.85,58,203,261,97,55,9,81,138,778
2006,26,SAC,Sacramento Kings,Bonzi Wells,29.0,52,41.0,1684,284,613,0.46,10,45,0.22,274,568,0.48,0.47,129,190,0.68,142,259,401,144,94,25,126,156,707
2006,26,SAC,Sacramento Kings,Metta World Peace,26.0,40,40.0,1604,241,630,0.38,60,199,0.3,181,431,0.42,0.43,132,184,0.72,49,159,208,168,80,30,88,119,674
2006,26,SAC,Sacramento Kings,Francisco Garcia,24.0,67,11.0,1301,130,325,0.4,39,137,0.28,91,188,0.48,0.46,78,101,0.77,39,146,185,94,41,47,75,135,377
2006,26,SAC,Sacramento Kings,Peja Stojakovic,28.0,31,31.0,1147,171,424,0.4,71,179,0.4,100,245,0.41,0.49,98,105,0.93,34,131,165,68,19,2,51,82,511
2006,26,SAC,Sacramento Kings,Jason Hart,27.0,66,0.0,818,86,221,0.39,9,31,0.29,77,190,0.4,0.41,37,56,0.66,12,59,71,70,31,5,43,85,218
2006,26,SAC,Sacramento Kings,Brian Skinner,29.0,38,0.0,429,38,69,0.55,0,0,,38,69,0.55,0.55,12,27,0.44,30,71,101,17,11,20,18,54,88
2006,26,SAC,Sacramento Kings,Corliss Williamson,32.0,37,0.0,362,43,103,0.42,2,2,1.0,41,101,0.41,0.43,38,49,0.78,21,46,67,14,7,4,30,56,126
2006,26,SAC,Sacramento Kings,Ronnie Price,22.0,29,0.0,150,21,58,0.36,6,27,0.22,15,31,0.48,0.41,12,12,1.0,5,10,15,11,6,0,10,10,60
2006,26,SAC,Sacramento Kings,Jamal Sampson,22.0,12,0.0,39,5,7,0.71,0,0,,5,7,0.71,0.71,0,2,0.0,5,13,18,5,0,4,0,5,10
2006,26,SAC,Sacramento Kings,Vitaly Potapenko,30.0,9,0.0,32,5,7,0.71,0,0,,5,7,0.71,0.71,0,0,,1,1,2,2,0,0,2,6,10
2006,26,SAC,Sacramento Kings,Sergei Monia,22.0,3,0.0,7,0,2,0.0,0,1,0.0,0,1,0.0,0.0,2,2,1.0,0,1,1,0,1,0,0,0,2
2006,26,SAC,Sacramento Kings,Team Totals,,82,,19830,2954,6500,0.45,494,1408,0.35,2460,5092,0.48,0.49,1704,2173,0.78,852,2473,3325,1825,608,299,1199,1672,8106
