Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,4,903,CHA,Charlotte Bobcats,Raymond Felton,21.0,80,54.0,2406,345,883,0.39,97,271,0.36,248,612,0.4,0.45,161,222,0.72,77,188,265,446,102,8,182,181,948
2006,4,1637,CHA,Charlotte Bobcats,Brevin Knight,30.0,69,67.0,2351,308,772,0.4,3,13,0.23,305,759,0.4,0.4,252,314,0.8,35,188,223,610,157,4,164,202,871
2006,4,347,CHA,Charlotte Bobcats,Primoz Brezec,26.0,79,79.0,2165,409,791,0.52,0,2,0.0,409,789,0.52,0.52,164,224,0.73,181,259,440,45,19,32,85,227,982
2006,4,1549,CHA,Charlotte Bobcats,Jumaine Jones,26.0,76,42.0,2089,298,736,0.4,115,335,0.34,183,401,0.46,0.48,88,121,0.73,105,271,376,63,68,22,74,200,799
2006,4,3009,CHA,Charlotte Bobcats,Gerald Wallace,23.0,55,52.0,1895,317,589,0.54,14,50,0.28,303,539,0.56,0.55,188,306,0.61,123,289,412,96,138,115,99,150,836
2006,4,857,CHA,Charlotte Bobcats,Melvin Ely,27.0,57,22.0,1348,216,425,0.51,0,2,0.0,216,423,0.51,0.51,128,192,0.67,94,183,277,76,29,44,100,160,560
2006,4,2467,CHA,Charlotte Bobcats,Bernard Robinson,25.0,66,18.0,1303,157,365,0.43,2,21,0.1,155,344,0.45,0.43,106,134,0.79,62,157,219,77,81,10,74,141,422
2006,4,483,CHA,Charlotte Bobcats,Matt Carroll,25.0,78,6.0,1275,192,476,0.4,72,185,0.39,120,291,0.41,0.48,138,168,0.82,34,123,157,35,47,11,48,120,594
2006,4,2531,CHA,Charlotte Bobcats,Kareem Rush,25.0,47,25.0,1111,181,469,0.39,57,164,0.35,124,305,0.41,0.45,55,77,0.71,18,85,103,50,38,13,65,79,474
2006,4,2189,CHA,Charlotte Bobcats,Emeka Okafor,23.0,26,25.0,874,131,316,0.42,0,0,,131,316,0.42,0.42,82,125,0.66,94,167,261,31,22,50,53,88,344
2006,4,275,CHA,Charlotte Bobcats,Keith Bogans,25.0,39,9.0,848,114,288,0.4,33,98,0.34,81,190,0.43,0.45,80,105,0.76,29,77,106,45,39,3,41,78,341
2006,4,2979,CHA,Charlotte Bobcats,Jake Voskuhl,28.0,51,2.0,818,114,261,0.44,1,3,0.33,113,258,0.44,0.44,41,60,0.68,62,121,183,39,26,23,33,157,270
2006,4,68,CHA,Charlotte Bobcats,Alan Anderson,23.0,36,7.0,564,75,181,0.41,24,58,0.41,51,123,0.42,0.48,33,41,0.8,23,47,70,32,11,4,32,48,207
2006,4,1881,CHA,Charlotte Bobcats,Sean May,21.0,23,1.0,398,70,171,0.41,0,5,0.0,70,166,0.42,0.41,49,64,0.77,42,67,109,22,17,12,33,58,189
2006,4,426,CHA,Charlotte Bobcats,Kevin Burleson,26.0,39,1.0,340,22,88,0.25,10,54,0.18,12,34,0.35,0.31,16,17,0.94,4,22,26,48,26,2,25,63,70
2006,4,194,CHA,Charlotte Bobcats,Lonny Baxter,27.0,18,0.0,119,12,32,0.38,0,0,,12,32,0.38,0.38,12,16,0.75,7,26,33,2,2,1,7,8,36
