Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,25,POR,Portland Trail Blazers,Zach Randolph,24.0,74,71.0,2545,536,1229,0.44,16,55,0.29,520,1174,0.44,0.44,245,343,0.71,193,399,592,144,57,14,165,185,1333
2006,25,POR,Portland Trail Blazers,Juan Dixon,27.0,76,42.0,1920,357,821,0.44,65,170,0.38,292,651,0.45,0.47,156,194,0.8,30,147,177,149,58,6,113,157,935
2006,25,POR,Portland Trail Blazers,Steve Blake,25.0,68,57.0,1781,206,470,0.44,76,184,0.41,130,286,0.46,0.52,72,91,0.79,26,120,146,306,42,5,83,107,560
2006,25,POR,Portland Trail Blazers,Sebastian Telfair,20.0,68,30.0,1641,228,578,0.39,57,162,0.35,171,416,0.41,0.44,130,175,0.74,19,101,120,247,66,6,115,167,643
2006,25,POR,Portland Trail Blazers,Jarrett Jack,22.0,79,4.0,1599,189,428,0.44,20,76,0.26,169,352,0.48,0.46,128,160,0.8,18,142,160,219,41,2,102,138,526
2006,25,POR,Portland Trail Blazers,Viktor Khryapa,23.0,69,53.0,1492,158,342,0.46,10,30,0.33,148,312,0.47,0.48,77,111,0.69,114,193,307,88,50,29,84,209,403
2006,25,POR,Portland Trail Blazers,Joel Przybilla,26.0,56,52.0,1395,131,239,0.55,0,0,,131,239,0.55,0.55,82,154,0.53,146,245,391,43,20,130,76,149,344
2006,25,POR,Portland Trail Blazers,Theo Ratliff,32.0,55,19.0,1301,108,189,0.57,0,0,,108,189,0.57,0.57,54,83,0.65,89,190,279,28,18,88,47,143,270
2006,25,POR,Portland Trail Blazers,Darius Miles,24.0,40,23.0,1286,235,510,0.46,2,10,0.2,233,500,0.47,0.46,87,163,0.53,24,158,182,73,42,39,99,100,559
2006,25,POR,Portland Trail Blazers,Travis Outlaw,21.0,69,11.0,1153,162,368,0.44,14,53,0.26,148,315,0.47,0.46,62,89,0.7,48,141,189,34,31,46,37,112,400
2006,25,POR,Portland Trail Blazers,Martell Webster,19.0,61,18.0,1070,139,348,0.4,65,182,0.36,74,166,0.45,0.49,61,71,0.86,29,101,130,34,21,14,43,90,404
2006,25,POR,Portland Trail Blazers,Ruben Patterson,30.0,45,2.0,1056,188,379,0.5,0,7,0.0,188,372,0.5,0.5,138,226,0.61,73,81,154,60,42,12,82,79,514
2006,25,POR,Portland Trail Blazers,Brian Skinner,29.0,27,5.0,515,44,91,0.48,0,0,,44,91,0.48,0.48,15,29,0.52,46,81,127,13,14,23,27,65,103
2006,25,POR,Portland Trail Blazers,Sergei Monia,22.0,23,15.0,336,29,85,0.34,9,33,0.27,20,52,0.38,0.39,8,12,0.67,11,40,51,19,6,5,12,41,75
2006,25,POR,Portland Trail Blazers,Voshon Lenard,32.0,14,0.0,220,33,88,0.38,15,43,0.35,18,45,0.4,0.46,11,18,0.61,3,16,19,23,13,2,20,18,92
2006,25,POR,Portland Trail Blazers,Ha Seung-Jin,20.0,27,4.0,212,18,31,0.58,0,0,,18,31,0.58,0.58,8,17,0.47,14,35,49,1,3,8,14,41,44
2006,25,POR,Portland Trail Blazers,Charles Smith,30.0,21,4.0,208,30,71,0.42,15,37,0.4,15,34,0.44,0.53,5,8,0.62,3,13,16,9,5,6,4,27,80
2006,25,POR,Portland Trail Blazers,Team Totals,,82,,19730,2791,6267,0.44,364,1042,0.35,2427,5225,0.46,0.47,1339,1944,0.69,886,2203,3089,1490,529,435,1205,1828,7285
