Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,11,2007,HOU,Houston Rockets,Yao Ming,"September 12, 1980",23.0,NBA,C,5,5,37.0,6.2,13.6,0.46,0.0,0.0,,6.2,13.6,0.46,0.46,2.6,3.4,0.76,2.2,5.2,7.4,1.8,0.4,1.4,2.6,4.0,15.0
2005,11,2007,HOU,Houston Rockets,Yao Ming,"September 12, 1980",24.0,NBA,C,7,7,31.4,7.9,12.0,0.66,0.0,0.0,,7.9,12.0,0.66,0.66,5.7,7.9,0.73,3.3,4.4,7.7,0.7,0.3,2.7,2.7,4.4,21.4
2007,11,2007,HOU,Houston Rockets,Yao Ming,"September 12, 1980",26.0,NBA,C,7,7,37.1,7.9,17.9,0.44,0.0,0.0,,7.9,17.9,0.44,0.44,9.4,10.7,0.88,3.3,7.0,10.3,0.9,0.1,0.7,4.7,3.9,25.1
2009,11,2007,HOU,Houston Rockets,Yao Ming,"September 12, 1980",28.0,NBA,C,9,9,35.9,6.0,11.0,0.55,0.0,0.0,,6.0,11.0,0.55,0.55,5.1,5.7,0.9,2.1,8.8,10.9,1.0,0.4,1.2,1.9,3.0,17.1
