PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Ray Allen,25.0,82.0,3129.0,0.48,0.506,0.43200000000000005,0.557,0.888,0.61,0.299,0.35700000000000004,108.0,110.0,122.0,118.0,119.0,118.0,97.0,210.0,220.1,271.6
Glenn Robinson,28.0,76.0,2813.0,0.469,0.493,0.299,0.48700000000000004,0.82,0.525,0.21,0.126,106.0,107.0,85.0,103.0,110.0,101.0,68.0,74.0,42.3,22.4
Sam Cassell,31.0,76.0,2709.0,0.474,0.49,0.306,0.488,0.858,0.542,0.285,0.087,107.0,106.0,87.0,103.0,115.0,105.0,92.0,51.0,33.5,61.4
Tim Thomas,23.0,76.0,2086.0,0.43,0.44,0.41100000000000003,0.501,0.7709999999999999,0.5489999999999999,0.33399999999999996,0.34299999999999997,97.0,95.0,116.0,106.0,103.0,106.0,108.0,202.0,42.2,53.6
Lindsey Hunter,30.0,82.0,2002.0,0.381,0.38799999999999996,0.373,0.478,0.802,0.5,0.12300000000000001,0.52,86.0,84.0,106.0,101.0,107.0,97.0,40.0,306.0,7.5,-29.7
Jason Caffey,27.0,70.0,1460.0,0.488,0.488,,0.488,0.6729999999999999,0.544,0.575,0.0,110.0,106.0,,103.0,90.0,105.0,186.0,,10.9,23.7
Scott Williams,32.0,66.0,1272.0,0.474,0.47600000000000003,0.25,0.475,0.857,0.514,0.19399999999999998,0.011000000000000001,107.0,103.0,71.0,100.0,115.0,99.0,63.0,7.0,1.6,-2.8
Ervin Johnson,33.0,82.0,1981.0,0.545,0.545,,0.545,0.5379999999999999,0.557,0.47,0.0,123.0,118.0,,115.0,72.0,107.0,152.0,,28.8,18.5
Mark Pope,28.0,63.0,942.0,0.43700000000000006,0.483,0.20800000000000002,0.45399999999999996,0.629,0.48,0.24600000000000002,0.16899999999999998,99.0,105.0,59.0,96.0,84.0,93.0,80.0,99.0,-5.3,-12.0
Darvin Ham,27.0,29.0,540.0,0.48700000000000004,0.48,0.667,0.5,0.5920000000000001,0.537,0.613,0.037000000000000005,110.0,104.0,189.0,106.0,79.0,104.0,199.0,22.0,4.3,3.8
Rafer Alston,24.0,37.0,288.0,0.35700000000000004,0.40700000000000003,0.267,0.405,0.6920000000000001,0.429,0.155,0.35700000000000004,81.0,88.0,75.0,86.0,93.0,83.0,50.0,210.0,-11.4,-15.9
Jerome Kersey,38.0,22.0,243.0,0.46399999999999997,0.47100000000000003,0.0,0.46399999999999997,0.5,0.473,0.23199999999999998,0.015,105.0,102.0,,98.0,67.0,91.0,75.0,9.0,-1.3,-6.8
Joel Przybilla,21.0,33.0,270.0,0.34299999999999997,0.34299999999999997,,0.34299999999999997,0.273,0.33899999999999997,0.314,0.0,77.0,74.0,,73.0,36.0,65.0,102.0,,-9.1,-14.3
Michael Redd,21.0,6.0,35.0,0.263,0.312,0.0,0.263,0.5,0.3,0.316,0.158,59.0,68.0,,56.0,67.0,58.0,102.0,93.0,-8.0,-9.4
Jason Hart,22.0,1.0,10.0,1.0,1.0,,1.0,,1.0,0.0,0.0,226.0,217.0,,211.0,,193.0,,,1.1,1.0
Team,,,,0.45799999999999996,0.48,0.379,0.499,0.787,0.542,0.276,0.218,103.0,104.0,107.0,106.0,105.0,105.0,89.0,128.0,357.2,365.2
League Average,,,,0.44299999999999995,0.461,0.353,0.473,0.748,0.518,0.308,0.17,,,,,,,,,,
