SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2001,16,MIA,Anthony Mason,34.0,80.0,3254.0,0.48,0.48,,0.48,0.78,0.56,0.5,0.0,109.0,105.0,,102.0,104.0,107.0,161.0,,17.8,85.9
2001,16,MIA,Brian Grant,28.0,82.0,2771.0,0.48,0.48,0.0,0.48,0.8,0.54,0.35,0.0,108.0,104.0,,101.0,107.0,104.0,114.0,1.0,12.9,42.6
2001,16,MIA,Tim Hardaway,34.0,77.0,2613.0,0.39,0.42,0.37,0.48,0.8,0.51,0.17,0.5,88.0,90.0,103.0,102.0,107.0,99.0,56.0,292.0,19.6,-11.7
2001,16,MIA,Eddie Jones,29.0,63.0,2282.0,0.45,0.47,0.38,0.5,0.84,0.55,0.31,0.27,101.0,102.0,107.0,105.0,113.0,107.0,100.0,161.0,42.3,68.8
2001,16,MIA,Bruce Bowen,29.0,82.0,2685.0,0.36,0.39,0.34,0.45,0.61,0.48,0.28,0.53,82.0,85.0,95.0,96.0,81.0,92.0,90.0,311.0,-24.4,-52.1
2001,16,MIA,Anthony Carter,25.0,72.0,1630.0,0.41,0.43,0.15,0.41,0.63,0.44,0.22,0.08,92.0,93.0,42.0,87.0,84.0,85.0,70.0,49.0,-57.9,-83.1
2001,16,MIA,A.C. Green,37.0,82.0,1411.0,0.44,0.45,0.0,0.44,0.71,0.49,0.34,0.02,100.0,98.0,,94.0,95.0,95.0,111.0,11.0,-18.4,-19.2
2001,16,MIA,Dan Majerle,35.0,53.0,1306.0,0.34,0.38,0.32,0.45,0.82,0.48,0.17,0.7,76.0,83.0,89.0,94.0,109.0,93.0,55.0,411.0,-13.9,-21.3
2001,16,MIA,Eddie House,22.0,50.0,550.0,0.42,0.44,0.34,0.46,0.69,0.48,0.14,0.22,95.0,96.0,98.0,97.0,92.0,92.0,46.0,131.0,-6.6,-20.8
2001,16,MIA,Cedric Ceballos,31.0,27.0,393.0,0.46,0.5,0.33,0.5,0.88,0.54,0.21,0.21,104.0,108.0,94.0,105.0,118.0,104.0,68.0,123.0,7.6,7.3
2001,16,MIA,Alonzo Mourning,30.0,13.0,306.0,0.52,0.52,0.0,0.52,0.56,0.54,0.39,0.01,117.0,113.0,,109.0,75.0,103.0,126.0,4.0,12.7,5.9
2001,16,MIA,Duane Causwell,32.0,31.0,384.0,0.38,0.38,,0.38,0.48,0.4,0.29,0.0,85.0,82.0,,80.0,64.0,76.0,95.0,,-16.4,-23.4
2001,16,MIA,Ricky Davis,21.0,7.0,70.0,0.41,0.39,1.0,0.43,0.88,0.49,0.28,0.04,93.0,85.0,283.0,91.0,117.0,95.0,89.0,20.0,-2.4,-1.7
2001,16,MIA,Don MacLean,31.0,8.0,76.0,0.5,0.44,1.0,0.55,0.75,0.61,0.6,0.1,113.0,96.0,283.0,116.0,100.0,118.0,194.0,59.0,3.1,4.8
2001,16,MIA,Todd Fuller,26.0,10.0,77.0,0.29,0.29,,0.29,1.0,0.36,0.23,0.0,65.0,62.0,,60.0,134.0,70.0,74.0,,-13.1,-11.9
2001,16,MIA,Jamal Robinson,27.0,6.0,72.0,0.14,0.15,0.0,0.14,,0.14,0.0,0.09,31.0,33.0,,29.0,,26.0,,53.0,-14.8,-16.8
2001,16,MIA,Team,,,,0.43,0.45,0.35,0.47,0.76,0.51,0.3,0.22,97.0,98.0,98.0,99.0,101.0,99.0,98.0,130.0,-59.7,-53.8
2001,16,MIA,League Average,,,,0.44,0.46,0.35,0.47,0.75,0.52,0.31,0.17,,,,,,,,,,
