Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,22,80,ORL,Orlando Magic,22.0,NBA,SG,81.0,9.0,22.0,4.6,9.3,0.49,0.0,0.2,0.06,4.6,9.1,0.5,0.5,2.3,3.3,0.7,1.3,2.6,3.9,1.5,0.9,0.4,1.7,1.7,11.5
1991,22,80,ORL,Orlando Magic,23.0,NBA,SG,70.0,42.0,28.2,5.7,12.2,0.47,0.2,0.8,0.29,5.5,11.4,0.48,0.48,2.5,3.7,0.67,1.3,4.2,5.5,1.5,1.1,0.6,1.6,2.1,14.1
1992,22,80,ORL,Orlando Magic,24.0,NBA,SG,60.0,59.0,36.7,8.0,17.4,0.46,0.5,1.4,0.35,7.5,16.0,0.47,0.48,3.4,5.1,0.67,1.6,4.8,6.4,2.7,1.6,0.6,2.1,2.2,19.9
1993,22,80,ORL,Orlando Magic,25.0,NBA,SG,79.0,76.0,37.0,7.5,16.8,0.45,1.1,3.2,0.35,6.4,13.6,0.47,0.48,3.8,5.1,0.74,1.5,4.5,6.0,3.4,1.6,0.7,2.1,2.5,19.9
1994,22,80,ORL,Orlando Magic,26.0,NBA,SG,81.0,81.0,34.7,6.2,13.0,0.48,1.2,3.9,0.32,5.0,9.1,0.55,0.53,2.1,3.1,0.67,1.4,4.5,5.9,3.6,1.7,0.4,2.0,1.8,15.8
1995,22,80,ORL,Orlando Magic,27.0,NBA,SG,76.0,76.0,34.1,5.8,12.1,0.48,2.4,5.7,0.42,3.4,6.5,0.53,0.57,1.9,2.7,0.7,1.1,3.3,4.4,4.1,1.6,0.3,1.9,1.6,15.8
1996,22,80,ORL,Orlando Magic,28.0,NBA,SG,77.0,77.0,35.3,5.2,11.7,0.44,2.2,5.6,0.39,3.0,6.2,0.49,0.54,2.2,3.1,0.69,1.2,4.2,5.4,3.6,1.6,0.6,1.8,1.8,14.7
1997,22,80,ORL,Orlando Magic,29.0,NBA,SG,63.0,61.0,34.3,4.6,11.5,0.4,2.3,6.4,0.35,2.3,5.1,0.45,0.5,0.6,1.5,0.4,1.0,3.8,4.8,2.9,1.9,0.5,1.4,2.5,12.0
1998,22,80,ORL,Orlando Magic,30.0,NBA,SF,58.0,44.0,29.3,5.9,13.0,0.46,1.3,3.7,0.36,4.6,9.3,0.49,0.51,2.2,3.4,0.64,1.7,3.4,5.1,2.1,1.2,0.4,1.5,1.7,15.3
1999,22,80,ORL,Orlando Magic,31.0,NBA,SF,47.0,39.0,33.6,5.4,13.6,0.4,2.0,5.9,0.35,3.3,7.7,0.43,0.47,2.1,3.4,0.61,1.1,4.8,5.9,1.9,1.4,0.3,1.8,1.5,14.9
2001,26,80,SAC,Sacramento Kings,33.0,NBA,SG,21.0,0.0,8.0,0.7,2.7,0.25,0.5,1.9,0.26,0.2,0.9,0.22,0.33,0.0,0.0,,0.1,1.0,1.2,0.6,0.5,0.2,0.3,0.6,1.8
2002,15,80,MEM,Memphis Grizzlies,34.0,NBA,SG,15.0,0.0,14.6,1.4,5.1,0.28,0.9,3.2,0.27,0.5,1.9,0.29,0.36,0.3,0.6,0.56,0.1,2.1,2.2,0.9,0.4,0.4,0.9,1.1,4.0
