Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,26.0,1484,KCK,Kansas City Kings,Edward Arnet Johnson,"May 1, 1959",22.0,NBA,SF,74.0,27.0,1517.0,7.0,15.3,0.46,0.0,0.3,0.09,7.0,15.0,0.46,2.3,3.5,0.66,3.0,4.6,7.6,2.6,1.2,0.3,2.3,5.0,16.4
1983,26.0,1484,KCK,Kansas City Kings,Edward Arnet Johnson,"May 1, 1959",23.0,NBA,SF,82.0,82.0,2933.0,8.3,16.8,0.49,0.2,0.9,0.28,8.1,15.9,0.51,3.0,3.9,0.78,2.3,3.8,6.1,2.7,0.9,0.2,2.2,3.2,19.9
1984,26.0,1484,KCK,Kansas City Kings,Edward Arnet Johnson,"May 1, 1959",24.0,NBA,SF,82.0,82.0,2920.0,9.3,19.1,0.48,0.2,0.8,0.31,9.0,18.3,0.49,3.3,4.1,0.81,2.0,3.6,5.6,3.6,0.9,0.3,2.6,3.3,22.1
1985,26.0,1484,KCK,Kansas City Kings,Edward Arnet Johnson,"May 1, 1959",25.0,NBA,SF,82.0,81.0,3029.0,9.1,18.6,0.49,0.2,0.6,0.24,9.0,18.0,0.5,3.9,4.4,0.87,1.8,3.0,4.8,3.2,1.0,0.3,2.7,2.8,22.3
1986,26.0,1484,SAC,Sacramento Kings,Edward Arnet Johnson,"May 1, 1959",26.0,NBA,SF,82.0,30.0,2514.0,8.9,18.8,0.48,0.1,0.3,0.2,8.9,18.5,0.48,4.0,4.9,0.82,2.5,3.5,6.0,3.1,0.8,0.2,2.7,3.4,21.9
1987,26.0,1484,SAC,Sacramento Kings,Edward Arnet Johnson,"May 1, 1959",27.0,NBA,SF,81.0,30.0,2457.0,8.9,19.2,0.46,0.5,1.7,0.31,8.3,17.5,0.48,3.9,4.7,0.83,2.1,3.0,5.2,3.7,0.6,0.3,2.4,3.2,22.2
1988,24.0,1484,PHO,Phoenix Suns,Edward Arnet Johnson,"May 1, 1959",28.0,NBA,SF,73.0,59.0,2177.0,8.8,18.4,0.48,0.4,1.6,0.26,8.4,16.8,0.5,3.4,4.0,0.85,2.0,3.3,5.3,3.0,0.5,0.1,2.3,3.1,21.4
1989,24.0,1484,PHO,Phoenix Suns,Edward Arnet Johnson,"May 1, 1959",29.0,NBA,SF,70.0,7.0,2043.0,10.7,21.6,0.5,1.3,3.0,0.41,9.5,18.5,0.51,3.8,4.4,0.87,1.6,3.8,5.4,2.9,0.8,0.1,2.1,3.5,26.5
1990,24.0,1484,PHO,Phoenix Suns,Edward Arnet Johnson,"May 1, 1959",30.0,NBA,SF,64.0,4.0,1811.0,8.2,18.0,0.45,1.4,3.7,0.38,6.8,14.4,0.47,3.7,4.1,0.92,1.4,3.5,4.9,2.1,0.6,0.2,2.1,3.5,21.5
1991,31.0,1484,TOT,Total After Trade,Edward Arnet Johnson,"May 1, 1959",31.0,NBA,SG,81.0,27.0,2085.0,9.4,19.4,0.48,0.7,2.1,0.32,8.7,17.3,0.5,4.0,4.4,0.89,1.8,2.8,4.7,1.9,1.0,0.2,2.1,3.1,23.4
1991,24.0,1484,PHO,Phoenix Suns,Edward Arnet Johnson,"May 1, 1959",31.0,NBA,SG,15.0,0.0,312.0,10.2,21.5,0.47,0.7,2.4,0.29,9.5,19.0,0.5,2.4,3.3,0.72,1.8,3.5,5.3,2.0,1.0,0.2,2.8,4.3,23.4
1991,21.0,1484,SEA,Seattle Supersonics,Edward Arnet Johnson,"May 1, 1959",31.0,NBA,SG,66.0,27.0,1773.0,9.2,19.0,0.49,0.7,2.0,0.33,8.6,17.0,0.5,4.2,4.6,0.91,1.8,2.7,4.6,1.9,1.0,0.1,2.0,2.9,23.4
1992,21.0,1484,SEA,Seattle Supersonics,Edward Arnet Johnson,"May 1, 1959",32.0,NBA,SF,81.0,19.0,2366.0,8.1,17.7,0.46,0.4,1.6,0.25,7.7,16.1,0.48,4.4,5.1,0.86,1.8,2.6,4.4,2.4,0.8,0.2,2.0,3.0,21.1
1993,21.0,1484,SEA,Seattle Supersonics,Edward Arnet Johnson,"May 1, 1959",33.0,NBA,SF,82.0,0.0,1869.0,8.9,19.1,0.47,0.3,1.1,0.3,8.6,18.0,0.48,4.5,5.0,0.91,2.4,2.9,5.2,2.6,0.7,0.1,2.6,3.3,22.7
1994,,1484,CHH,None,Edward Arnet Johnson,"May 1, 1959",34.0,NBA,SF,73.0,27.0,1460.0,8.4,18.2,0.46,1.5,3.7,0.39,6.9,14.5,0.48,2.4,3.1,0.78,2.0,3.6,5.5,3.1,0.9,0.2,2.1,3.5,20.6
1996,12.0,1484,IND,Indiana Pacers,Edward Arnet Johnson,"May 1, 1959",36.0,NBA,SF,62.0,1.0,1002.0,6.5,15.7,0.41,1.6,4.6,0.35,4.9,11.1,0.44,2.5,2.8,0.89,1.6,3.9,5.5,2.5,0.7,0.1,2.0,3.7,17.1
1997,31.0,1484,TOT,Total After Trade,Edward Arnet Johnson,"May 1, 1959",37.0,NBA,SF,52.0,2.0,913.0,6.3,14.3,0.44,1.9,5.2,0.37,4.4,9.1,0.48,2.2,2.7,0.81,1.1,4.4,5.4,2.1,0.6,0.1,1.9,3.2,16.7
1997,12.0,1484,IND,Indiana Pacers,Edward Arnet Johnson,"May 1, 1959",37.0,NBA,SF,28.0,0.0,306.0,6.9,16.0,0.43,1.1,3.3,0.32,5.9,12.7,0.46,2.4,3.2,0.74,0.4,4.4,4.7,2.0,0.6,0.1,2.0,3.9,17.3
1997,11.0,1484,HOU,Houston Rockets,Edward Arnet Johnson,"May 1, 1959",37.0,NBA,SF,24.0,2.0,607.0,6.0,13.4,0.45,2.4,6.1,0.39,3.6,7.3,0.5,2.1,2.4,0.85,1.4,4.4,5.8,2.1,0.6,0.1,1.8,2.8,16.4
1998,11.0,1484,HOU,Houston Rockets,Edward Arnet Johnson,"May 1, 1959",38.0,NBA,SF,75.0,1.0,1490.0,5.5,13.1,0.42,1.6,4.8,0.33,3.9,8.4,0.46,2.7,3.3,0.83,1.2,2.5,3.7,2.1,0.8,0.1,1.5,2.2,15.3
1999,11.0,1484,HOU,Houston Rockets,Edward Arnet Johnson,"May 1, 1959",39.0,NBA,SF,3.0,0.0,18.0,12.0,26.0,0.46,0.0,2.0,0.0,12.0,24.0,0.5,0.0,0.0,,0.0,4.0,4.0,2.0,0.0,0.0,4.0,6.0,24.0
