Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2018,7,2066,DAL,Dallas Mavericks,22.0,NBA,PF,11.0,176.0,17.2,0.55,0.08,0.37,8.5,22.9,15.5,7.1,0.9,1.0,9.3,24.9,,0.1,0.2,0.3,0.08,,-1.3,-2.0,-3.3,-0.1
2019,13,2066,LAC,Los Angeles Clippers,23.0,NBA,PF,22.0,156.0,18.9,0.56,0.04,0.55,12.6,21.7,17.3,11.7,1.5,1.5,15.0,28.8,,0.1,0.2,0.3,0.09,,-1.2,-0.7,-1.9,0.0
2020,13,2066,LAC,Los Angeles Clippers,24.0,NBA,PF,13.0,41.0,28.5,0.77,0.07,0.47,7.8,17.3,12.7,32.9,3.5,0.0,21.7,23.5,,0.2,0.1,0.3,0.3,,4.8,3.3,8.1,0.1
