PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Joe Johnson,32.0,79,79.0,2575,462,1018,0.45399999999999996,162,404,0.401,300,614,0.489,0.5329999999999999,159,195,0.815,48,222,270,216,47,10,120,129,1245
Paul Pierce,36.0,75,68.0,2098,321,712,0.451,112,300,0.373,209,412,0.507,0.529,256,310,0.826,26,322,348,178,86,31,153,190,1010
Deron Williams,29.0,64,58.0,2059,322,716,0.45,98,268,0.366,224,448,0.5,0.518,173,216,0.8009999999999999,15,153,168,392,93,13,143,148,915
Shaun Livingston,28.0,76,54.0,1974,235,487,0.483,1,6,0.16699999999999998,234,481,0.486,0.484,158,191,0.8270000000000001,67,179,246,245,93,31,105,172,629
Alan Anderson,31.0,78,26.0,1773,194,485,0.4,84,248,0.33899999999999997,110,237,0.46399999999999997,0.48700000000000004,92,118,0.78,40,135,175,81,48,11,62,147,564
Andray Blatche,27.0,73,7.0,1618,321,674,0.47600000000000003,15,54,0.278,306,620,0.494,0.48700000000000004,164,221,0.742,120,270,390,112,75,38,110,166,821
Mirza Teletović,28.0,72,7.0,1396,221,529,0.418,136,349,0.39,85,180,0.47200000000000003,0.546,44,62,0.71,60,206,266,57,29,23,54,143,622
Mason Plumlee,23.0,70,22.0,1275,199,302,0.659,0,3,0.0,199,299,0.6659999999999999,0.659,122,195,0.626,99,209,308,60,49,55,77,171,520
Kevin Garnett,37.0,54,54.0,1109,157,356,0.441,0,3,0.0,157,353,0.445,0.441,38,47,0.809,60,298,358,82,43,40,69,123,352
Andrei Kirilenko,32.0,45,4.0,857,82,160,0.513,1,5,0.2,81,155,0.523,0.516,61,119,0.513,55,91,146,72,40,19,54,65,226
Marcus Thornton,26.0,26,1.0,620,110,266,0.414,52,137,0.38,58,129,0.45,0.511,48,60,0.8,18,56,74,30,27,3,29,36,320
Jason Terry,36.0,35,0.0,570,55,152,0.36200000000000004,39,103,0.379,16,49,0.327,0.49,10,15,0.667,4,33,37,56,13,0,27,48,159
Brook Lopez,25.0,17,17.0,533,129,229,0.563,0,1,0.0,129,228,0.5660000000000001,0.563,94,115,0.8170000000000001,39,63,102,16,9,30,28,52,352
Reggie Evans,33.0,30,6.0,399,23,59,0.39,0,0,,23,59,0.39,0.39,35,65,0.5379999999999999,53,96,149,5,13,2,28,54,81
Tyshawn Taylor,23.0,23,3.0,270,31,91,0.341,3,12,0.25,28,79,0.354,0.35700000000000004,24,30,0.8,3,12,15,36,12,1,31,29,89
Jorge Gutiérrez,25.0,15,2.0,244,25,54,0.46299999999999997,3,12,0.25,22,42,0.524,0.491,9,12,0.75,3,19,22,30,10,1,14,37,62
Marquis Teague,20.0,21,1.0,201,22,53,0.415,3,8,0.375,19,45,0.42200000000000004,0.44299999999999995,15,19,0.789,0,21,21,30,8,1,22,21,62
Jason Collins,35.0,22,1.0,172,11,24,0.45799999999999996,0,3,0.0,11,21,0.524,0.45799999999999996,3,4,0.75,7,12,19,4,8,1,7,30,25
Tornike Shengelia,22.0,17,0.0,137,11,24,0.45799999999999996,0,6,0.0,11,18,0.611,0.45799999999999996,3,8,0.375,4,10,14,12,2,1,11,16,25
Team Totals,,82,,19880,2931,6391,0.45899999999999996,709,1922,0.369,2222,4469,0.49700000000000005,0.514,1508,2002,0.753,721,2407,3128,1714,705,311,1191,1777,8079
