PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Klay Thompson,23.0,81,81.0,2868,559,1259,0.444,223,535,0.41700000000000004,336,724,0.46399999999999997,0.5329999999999999,147,185,0.795,38,211,249,181,74,37,135,234,1488
Stephen Curry,25.0,78,78.0,2846,652,1383,0.47100000000000003,261,615,0.424,391,768,0.509,0.5660000000000001,308,348,0.885,46,288,334,666,128,14,294,194,1873
David Lee,30.0,69,67.0,2288,513,981,0.523,0,1,0.0,513,980,0.523,0.523,231,296,0.78,182,461,643,147,48,26,152,206,1257
Harrison Barnes,21.0,78,24.0,2204,271,679,0.39899999999999997,66,190,0.34700000000000003,205,489,0.419,0.44799999999999995,130,181,0.718,66,245,311,116,65,20,84,158,738
Andre Iguodala,30.0,63,63.0,2040,220,458,0.48,62,175,0.354,158,283,0.5579999999999999,0.5479999999999999,86,132,0.652,53,240,293,263,95,18,100,103,588
Draymond Green,23.0,82,12.0,1797,187,459,0.40700000000000003,55,165,0.33299999999999996,132,294,0.449,0.467,82,123,0.667,86,323,409,152,102,72,91,231,511
Andrew Bogut,29.0,67,67.0,1769,235,375,0.627,0,0,,235,375,0.627,0.627,22,64,0.344,182,489,671,112,47,121,97,210,492
Marreese Speights,26.0,79,3.0,982,195,442,0.441,8,31,0.258,187,411,0.455,0.45,110,134,0.821,101,189,290,32,10,34,66,148,508
Jermaine O'Neal,35.0,44,13.0,883,125,248,0.504,0,0,,125,248,0.504,0.504,99,132,0.75,85,157,242,25,14,40,52,102,349
Jordan Crawford,25.0,42,0.0,661,139,333,0.41700000000000004,40,128,0.313,99,205,0.483,0.47700000000000004,36,43,0.8370000000000001,10,53,63,57,13,2,50,44,354
Steve Blake,33.0,28,1.0,607,45,120,0.375,27,79,0.342,18,41,0.439,0.488,5,8,0.625,5,51,56,102,20,6,31,36,122
Kent Bazemore,24.0,44,0.0,268,36,97,0.371,10,39,0.256,26,58,0.44799999999999995,0.423,19,36,0.528,5,35,40,20,12,6,28,42,101
Toney Douglas,27.0,24,0.0,265,32,86,0.37200000000000005,19,59,0.322,13,27,0.48100000000000004,0.483,5,8,0.625,4,22,26,19,6,2,16,34,88
Nemanja Nedović,22.0,24,0.0,142,8,39,0.205,3,18,0.16699999999999998,5,21,0.23800000000000002,0.244,7,8,0.875,3,12,15,13,0,1,13,13,26
Hilton Armstrong,29.0,15,1.0,97,9,19,0.474,0,0,,9,19,0.474,0.474,7,16,0.43799999999999994,19,28,47,5,4,4,6,11,25
Ognjen Kuzmić,23.0,21,0.0,92,5,13,0.385,0,0,,5,13,0.385,0.385,5,11,0.455,10,11,21,2,3,4,10,17,15
MarShon Brooks,25.0,7,0.0,15,5,13,0.385,0,2,0.0,5,11,0.455,0.385,3,4,0.75,1,4,5,0,1,0,0,0,13
Dewayne Dedmon,24.0,4,0.0,6,0,1,0.0,0,0,,0,1,0.0,0.0,1,2,0.5,0,0,0,0,0,0,0,1,1
Team Totals,,82,,19830,3236,7005,0.462,774,2037,0.38,2462,4968,0.496,0.517,1303,1731,0.753,896,2819,3715,1912,642,407,1247,1784,8549
