PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tristan Thompson,22.0,82,82.0,2594,363,761,0.47700000000000004,0,1,0.0,363,760,0.478,0.47700000000000004,235,339,0.693,269,485,754,72,42,35,108,188,961
Kyrie Irving,21.0,71,71.0,2496,532,1237,0.43,123,344,0.358,409,893,0.45799999999999996,0.48,291,338,0.861,52,207,259,433,108,23,190,163,1478
Jarrett Jack,30.0,80,31.0,2252,286,698,0.41,63,185,0.341,223,513,0.435,0.455,125,149,0.8390000000000001,22,201,223,324,56,22,133,133,760
Dion Waiters,22.0,70,24.0,2072,430,993,0.433,92,250,0.368,338,743,0.455,0.479,161,235,0.685,32,163,195,209,63,17,154,153,1113
Anderson Varejão,31.0,65,29.0,1800,227,459,0.495,0,7,0.0,227,452,0.502,0.495,92,135,0.6809999999999999,187,442,629,140,69,39,72,164,546
Luol Deng,28.0,40,40.0,1353,211,506,0.41700000000000004,40,127,0.315,171,379,0.451,0.457,111,144,0.7709999999999999,59,144,203,98,38,5,55,58,573
Matthew Dellavedova,23.0,72,4.0,1271,122,296,0.41200000000000003,57,155,0.368,65,141,0.461,0.508,38,48,0.792,29,94,123,187,33,5,60,121,339
Tyler Zeller,24.0,70,9.0,1049,156,290,0.5379999999999999,0,1,0.0,156,289,0.54,0.5379999999999999,87,121,0.7190000000000001,103,179,282,36,18,38,60,137,399
Alonzo Gee,26.0,65,24.0,1020,98,236,0.415,19,58,0.32799999999999996,79,178,0.444,0.456,43,61,0.705,35,114,149,47,39,15,44,96,258
C.J. Miles,26.0,51,34.0,984,178,409,0.435,83,211,0.39299999999999996,95,198,0.48,0.537,64,75,0.853,18,85,103,52,46,15,44,103,503
Spencer Hawes,25.0,27,25.0,804,139,297,0.46799999999999997,47,105,0.44799999999999995,92,192,0.479,0.547,40,51,0.784,43,165,208,64,13,27,54,83,365
Earl Clark,26.0,45,17.0,698,90,240,0.375,40,116,0.345,50,124,0.40299999999999997,0.45799999999999996,14,24,0.583,20,107,127,16,16,19,30,61,234
Anthony Bennett,20.0,52,0.0,663,80,225,0.35600000000000004,13,53,0.245,67,172,0.39,0.384,44,69,0.638,49,106,155,17,21,8,47,93,217
Andrew Bynum,26.0,24,19.0,480,85,203,0.419,0,0,,85,203,0.419,0.419,32,42,0.762,47,79,126,27,6,28,30,28,202
Henry Sims,23.0,20,0.0,168,18,45,0.4,0,0,,18,45,0.4,0.4,8,14,0.5710000000000001,22,34,56,5,5,7,8,32,44
Sergey Karasev,20.0,22,1.0,156,12,35,0.34299999999999997,4,19,0.21100000000000002,8,16,0.5,0.4,9,10,0.9,0,16,16,6,3,1,11,22,37
Carrick Felix,23.0,7,0.0,38,7,14,0.5,2,5,0.4,5,9,0.556,0.5710000000000001,3,4,0.75,1,5,6,4,0,0,4,4,19
Shane Edwards,26.0,2,0.0,12,1,3,0.33299999999999996,0,0,,1,3,0.33299999999999996,0.33299999999999996,0,0,,1,1,2,0,0,0,1,1,2
Seth Curry,23.0,1,0.0,9,1,3,0.33299999999999996,1,1,1.0,0,2,0.0,0.5,0,0,,0,1,1,0,2,0,0,0,3
Scotty Hopson,24.0,2,0.0,7,0,4,0.0,0,2,0.0,0,2,0.0,0.0,1,2,0.5,0,0,0,1,1,0,0,0,1
Arinze Onuaku,26.0,2,0.0,5,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,1,1,0,0,0,0,0,0
Team Totals,,82,,19930,3036,6955,0.43700000000000006,584,1640,0.35600000000000004,2452,5315,0.461,0.479,1398,1861,0.7509999999999999,989,2629,3618,1738,579,304,1163,1640,8054
