Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1999,23.0,SAC,NBA,PG,50.0,50.0,1805.0,6.4,17.1,0.374,2.8,8.9,0.31,3.6,8.1,0.446,2.2,2.9,0.752,0.4,3.9,4.2,8.3,2.6,0.0,4.0,2.5,17.8,,97.0,105.0
2001,25.0,SAC,NBA,PG,77.0,77.0,2290.0,6.2,15.3,0.407,2.2,6.9,0.315,4.1,8.4,0.483,1.3,1.7,0.789,0.4,3.7,4.1,9.2,2.1,0.2,3.6,2.5,16.0,,100.0,103.0
2002,26.0,MEM,NBA,PG,65.0,65.0,2236.0,8.9,23.2,0.382,3.0,10.1,0.295,5.9,13.1,0.449,1.9,2.4,0.792,0.5,4.1,4.6,12.2,2.6,0.2,5.0,2.4,22.6,,95.0,107.0
2003,27.0,MEM,NBA,PG,76.0,76.0,2407.0,7.2,18.5,0.388,3.1,8.7,0.354,4.1,9.8,0.418,2.4,2.8,0.84,0.5,4.0,4.6,13.6,2.0,0.2,3.6,2.8,19.8,,108.0,110.0
2004,28.0,MEM,NBA,PG,72.0,68.0,2115.0,7.2,17.7,0.407,3.0,9.0,0.33,4.2,8.7,0.487,2.0,2.4,0.837,0.6,3.0,3.7,12.2,2.3,0.1,3.4,2.4,19.4,,109.0,106.0
2005,29.0,MEM,NBA,PG,71.0,68.0,1952.0,7.4,17.9,0.413,3.0,9.2,0.324,4.4,8.7,0.506,2.2,2.8,0.792,0.5,2.9,3.4,11.1,2.1,0.1,3.6,2.5,20.0,,107.0,107.0
2006,30.0,MIA,NBA,PG,59.0,56.0,1874.0,7.5,16.9,0.442,3.0,8.1,0.372,4.5,8.9,0.506,2.4,2.7,0.867,0.2,3.7,3.9,8.0,1.5,0.1,2.8,2.8,20.4,,113.0,108.0
2007,31.0,MIA,NBA,PG,61.0,55.0,1865.0,6.7,16.3,0.413,2.9,8.4,0.339,3.9,7.8,0.493,2.7,2.9,0.913,0.5,3.5,4.0,9.2,1.7,0.0,2.9,1.9,19.0,,111.0,109.0
2008,32.0,MIA,NBA,PG,67.0,53.0,1886.0,6.0,15.5,0.384,2.7,7.8,0.353,3.2,7.8,0.415,1.9,2.3,0.863,0.3,3.3,3.7,8.7,2.3,0.1,2.6,2.6,16.6,,104.0,111.0
2010,34.0,ORL,NBA,PG,82.0,18.0,1703.0,5.8,13.0,0.444,2.6,6.8,0.38,3.2,6.3,0.512,0.9,1.3,0.756,0.2,3.6,3.9,9.1,1.6,0.1,2.7,2.0,15.1,,115.0,106.0
2011,35.0,TOT,NBA,PG,27.0,0.0,295.0,3.9,11.9,0.328,1.8,6.8,0.263,2.1,5.2,0.414,0.0,0.0,,0.5,4.8,5.3,9.2,2.0,0.2,3.2,1.4,9.6,,91.0,105.0
2011,35.0,ORL,NBA,PG,16.0,0.0,171.0,4.0,11.7,0.342,2.2,7.1,0.304,1.8,4.6,0.4,0.0,0.0,,0.9,5.8,6.8,7.4,2.5,0.0,3.4,1.8,10.2,,92.0,102.0
2011,35.0,MEM,NBA,PG,11.0,0.0,124.0,3.8,12.2,0.31,1.3,6.3,0.2,2.5,5.9,0.429,0.0,0.0,,0.0,3.4,3.4,11.8,1.3,0.4,2.9,0.8,8.8,,91.0,110.0
