Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,7,2284,DAL,Dallas Mavericks,Sam Perkins,"June 14, 1961",23.0,NBA,PF,4.0,4.0,169.0,5.1,10.4,0.49,0.2,0.9,0.25,4.9,9.6,0.51,5.5,7.2,0.76,3.4,7.5,10.9,2.3,0.4,0.2,0.6,2.8,16.0
1986,7,2284,DAL,Dallas Mavericks,Sam Perkins,"June 14, 1961",24.0,NBA,PF,10.0,10.0,347.0,5.9,13.8,0.43,0.2,0.8,0.25,5.7,13.0,0.44,3.4,4.5,0.77,3.1,5.5,8.6,2.5,0.9,1.5,1.7,3.3,15.5
1987,7,2284,DAL,Dallas Mavericks,Sam Perkins,"June 14, 1961",25.0,NBA,PF,4.0,4.0,133.0,7.0,14.1,0.5,0.0,1.1,0.0,7.0,13.0,0.54,4.3,6.2,0.7,3.2,6.0,9.2,1.4,1.1,0.3,2.4,4.3,18.4
1988,7,2284,DAL,Dallas Mavericks,Sam Perkins,"June 14, 1961",26.0,NBA,PF,17.0,17.0,572.0,5.5,12.3,0.45,0.1,0.4,0.14,5.5,11.8,0.46,3.3,4.2,0.8,2.5,4.6,7.0,2.0,1.6,1.1,1.9,3.2,14.5
1990,7,2284,DAL,Dallas Mavericks,Sam Perkins,"June 14, 1961",28.0,NBA,SF,3.0,3.0,118.0,4.9,11.0,0.44,0.0,0.3,0.0,4.9,10.7,0.46,4.0,5.2,0.76,3.1,3.7,6.7,2.4,0.9,0.6,2.1,5.2,13.7
1991,14,2284,LAL,Los Angeles Lakers,Sam Perkins,"June 14, 1961",29.0,NBA,PF,19.0,19.0,752.0,5.8,10.6,0.55,0.5,1.4,0.37,5.3,9.1,0.58,4.0,5.2,0.76,2.0,5.6,7.5,1.6,0.7,1.3,1.8,3.3,16.1
1993,21,2284,SEA,Seattle Supersonics,Sam Perkins,"June 14, 1961",31.0,NBA,PF,19.0,17.0,626.0,5.6,12.9,0.44,1.7,4.5,0.38,3.9,8.4,0.47,2.8,3.2,0.87,1.9,5.8,7.6,2.1,1.1,1.4,1.2,3.2,15.8
1994,21,2284,SEA,Seattle Supersonics,Sam Perkins,"June 14, 1961",32.0,NBA,PF,5.0,0.0,141.0,3.6,10.7,0.33,1.5,3.6,0.43,2.0,7.1,0.29,3.8,4.3,0.88,1.5,7.7,9.2,1.0,1.0,0.5,1.5,3.8,12.5
1995,21,2284,SEA,Seattle Supersonics,Sam Perkins,"June 14, 1961",33.0,NBA,C,4.0,2.0,141.0,5.4,12.3,0.44,2.6,5.6,0.46,2.8,6.6,0.42,0.5,0.5,1.0,1.5,6.4,7.9,3.3,0.8,1.3,2.3,3.1,13.8
1996,21,2284,SEA,Seattle Supersonics,Sam Perkins,"June 14, 1961",34.0,NBA,PF,21.0,1.0,654.0,5.0,10.8,0.46,1.8,4.8,0.37,3.2,6.0,0.53,2.5,3.4,0.75,1.2,3.8,5.0,1.9,0.8,0.3,1.7,2.4,14.2
1997,21,2284,SEA,Seattle Supersonics,Sam Perkins,"June 14, 1961",35.0,NBA,C,12.0,6.0,340.0,3.3,9.7,0.34,1.5,4.8,0.31,1.8,5.0,0.36,2.6,3.1,0.86,1.6,4.0,5.6,1.6,1.3,1.3,1.4,3.6,10.7
1998,21,2284,SEA,Seattle Supersonics,Sam Perkins,"June 14, 1961",36.0,NBA,PF,10.0,1.0,210.0,2.7,7.2,0.38,1.7,4.1,0.42,1.0,3.1,0.33,2.1,3.4,0.6,1.0,4.5,5.5,2.4,0.5,0.9,1.9,3.8,9.3
1999,12,2284,IND,Indiana Pacers,Sam Perkins,"June 14, 1961",37.0,NBA,PF,13.0,0.0,146.0,4.4,8.6,0.51,2.7,5.9,0.46,1.7,2.7,0.64,1.5,2.2,0.67,0.5,5.7,6.2,1.5,0.0,0.7,1.7,3.2,13.1
2001,12,2284,IND,Indiana Pacers,Sam Perkins,"June 14, 1961",39.0,NBA,PF,3.0,0.0,19.0,3.8,15.2,0.25,1.9,7.6,0.25,1.9,7.6,0.25,0.0,0.0,,1.9,5.7,7.6,0.0,0.0,0.0,0.0,5.7,9.5
