Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2003,28,1438,TOR,Toronto Raptors,Chris Jefferies,"February 13, 1980",22.0,NBA,SF,51.0,10.0,666.0,6.0,15.6,0.39,1.4,4.3,0.33,4.6,11.2,0.41,2.3,3.4,0.67,1.3,3.4,4.7,1.8,1.5,1.3,3.6,4.5,15.8,,85.0,109.0
2004,31,1438,TOT,Total After Trade,Chris Jefferies,"February 13, 1980",23.0,NBA,"SF,SG",21.0,2.0,195.0,7.2,19.3,0.38,4.6,11.2,0.4,2.7,8.0,0.33,3.5,5.4,0.65,1.3,6.4,7.8,1.9,1.1,1.9,5.1,9.6,22.5,,88.0,104.0
2004,28,1438,TOR,Toronto Raptors,Chris Jefferies,"February 13, 1980",23.0,NBA,SG,2.0,0.0,8.0,20.7,41.5,0.5,6.9,20.7,0.33,13.8,20.7,0.67,6.9,6.9,1.0,0.0,6.9,6.9,6.9,0.0,0.0,6.9,0.0,55.3,,105.0,105.0
2004,5,1438,CHI,Chicago Bulls,Chris Jefferies,"February 13, 1980",23.0,NBA,SF,19.0,2.0,187.0,6.7,18.4,0.36,4.5,10.9,0.41,2.2,7.5,0.3,3.3,5.3,0.63,1.4,6.4,7.8,1.7,1.1,1.9,5.0,10.0,21.2,,87.0,104.0
