PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Moses Malone,26.0,81,81.0,3398,945,1822,0.519,0,6,0.0,945,1816,0.52,0.519,630,827,0.762,558,630,1188,142,76,125,294,208,2520
Elvin Hayes,36.0,82,82.0,3032,519,1100,0.47200000000000003,0,5,0.0,519,1095,0.474,0.47200000000000003,280,422,0.664,267,480,747,144,62,104,208,287,1318
Robert Reid,26.0,77,75.0,2913,437,958,0.456,1,10,0.1,436,948,0.46,0.457,160,214,0.748,175,336,511,314,115,48,157,297,1035
Allen Leavell,24.0,79,61.0,2150,370,793,0.467,9,31,0.29,361,762,0.474,0.47200000000000003,115,135,0.852,49,119,168,457,150,15,153,182,864
Tom Henderson,30.0,75,23.0,1721,183,403,0.45399999999999996,0,2,0.0,183,401,0.456,0.45399999999999996,105,150,0.7,33,105,138,306,55,7,105,120,471
Bill Willoughby,24.0,69,42.0,1475,240,464,0.517,3,7,0.429,237,457,0.519,0.52,56,77,0.727,107,157,264,75,31,59,78,146,539
Mike Dunleavy,27.0,70,15.0,1315,206,450,0.45799999999999996,33,86,0.384,173,364,0.475,0.494,75,106,0.708,24,80,104,227,45,3,80,161,520
Calvin Murphy,33.0,64,0.0,1204,277,648,0.42700000000000005,1,16,0.063,276,632,0.43700000000000006,0.428,100,110,0.909,20,41,61,163,43,1,82,142,655
Calvin Garrett,25.0,51,22.0,858,105,242,0.434,3,10,0.3,102,232,0.44,0.44,17,26,0.654,27,67,94,76,32,6,38,94,230
Billy Paultz,33.0,65,3.0,807,89,226,0.39399999999999996,0,0,,89,226,0.39399999999999996,0.39399999999999996,34,65,0.523,54,126,180,41,15,22,45,99,212
Major Jones,28.0,60,6.0,746,113,213,0.531,0,3,0.0,113,210,0.5379999999999999,0.531,42,77,0.545,80,122,202,25,20,29,50,100,268
Jawann Oldham,24.0,22,0.0,124,13,36,0.361,0,0,,13,36,0.361,0.361,8,14,0.5710000000000001,7,17,24,3,2,10,6,28,34
Larry Spriggs,22.0,4,0.0,37,7,11,0.636,0,0,,7,11,0.636,0.636,0,2,0.0,2,4,6,4,2,0,4,7,14
Team Totals,,82,,19780,3504,7366,0.47600000000000003,50,176,0.284,3454,7190,0.48,0.479,1622,2225,0.7290000000000001,1403,2284,3687,1977,648,429,1321,1871,8680
