PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Larry Bird,25.0,77,58.0,2923,711,1414,0.503,11,52,0.212,700,1362,0.514,0.507,328,380,0.863,200,637,837,447,143,66,254,244,1761
Cedric Maxwell,26.0,78,73.0,2590,397,724,0.5479999999999999,0,3,0.0,397,721,0.551,0.5479999999999999,357,478,0.747,218,281,499,183,79,49,174,263,1151
Robert Parish,28.0,80,78.0,2534,669,1235,0.542,0,0,,669,1235,0.542,0.542,252,355,0.71,288,578,866,140,68,192,221,267,1590
Kevin McHale,24.0,82,33.0,2332,465,875,0.531,0,0,,465,875,0.531,0.531,187,248,0.754,191,365,556,91,30,185,137,264,1117
Tiny Archibald,33.0,68,51.0,2167,308,652,0.47200000000000003,6,16,0.375,302,636,0.475,0.47700000000000004,236,316,0.747,25,91,116,541,52,3,178,131,858
Gerald Henderson,26.0,82,31.0,1844,353,705,0.501,2,12,0.16699999999999998,351,693,0.506,0.502,125,172,0.727,47,105,152,252,82,11,150,199,833
Chris Ford,33.0,76,53.0,1591,188,450,0.418,20,63,0.317,168,387,0.434,0.44,39,56,0.696,52,56,108,142,42,10,52,143,435
M.L. Carr,31.0,56,27.0,1296,184,409,0.45,5,17,0.294,179,392,0.457,0.456,82,116,0.7070000000000001,56,94,150,128,67,21,63,136,455
Rick Robey,26.0,80,4.0,1186,185,375,0.493,0,2,0.0,185,373,0.496,0.493,84,157,0.535,114,181,295,68,27,14,92,183,454
Danny Ainge,22.0,53,1.0,564,79,221,0.35700000000000004,5,17,0.294,74,204,0.363,0.369,56,65,0.862,25,31,56,87,37,3,53,86,219
Charles Bradley,22.0,51,1.0,339,55,122,0.451,0,1,0.0,55,121,0.455,0.451,42,62,0.677,12,26,38,22,14,6,37,61,152
Eric Fernsten,28.0,43,0.0,202,19,49,0.38799999999999996,0,0,,19,49,0.38799999999999996,0.38799999999999996,19,30,0.633,12,30,42,8,5,7,13,23,57
Terry Duerod,25.0,21,0.0,146,34,77,0.442,0,1,0.0,34,76,0.447,0.442,4,12,0.33299999999999996,6,9,15,12,3,1,2,9,72
Tracy Jackson,22.0,11,0.0,66,10,26,0.385,0,0,,10,26,0.385,0.385,6,10,0.6,7,5,12,5,3,0,6,5,26
Team Totals,,82,,19780,3657,7334,0.499,49,184,0.266,3608,7150,0.505,0.502,1817,2457,0.74,1253,2489,3742,2126,652,568,1452,2014,9180
