PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Bernard King,25.0,79,77.0,2861,740,1307,0.5660000000000001,1,5,0.2,739,1302,0.568,0.5670000000000001,352,499,0.705,140,329,469,282,78,23,267,285,1833
World B. Free,28.0,78,78.0,2796,650,1452,0.44799999999999995,10,56,0.179,640,1396,0.45799999999999996,0.451,479,647,0.74,118,130,248,419,71,8,208,222,1789
Joe Barry Carroll,23.0,76,75.0,2627,527,1016,0.519,0,1,0.0,527,1015,0.519,0.519,235,323,0.728,210,423,633,64,64,127,206,265,1289
Larry Smith,24.0,74,55.0,2213,220,412,0.534,0,1,0.0,220,411,0.535,0.534,88,159,0.5529999999999999,279,534,813,83,65,54,105,291,528
Mike Gale,31.0,75,70.0,1793,185,373,0.496,0,5,0.0,185,368,0.503,0.496,51,65,0.785,37,152,189,261,121,28,126,173,421
Purvis Short,24.0,76,8.0,1782,456,935,0.488,6,28,0.214,450,907,0.496,0.491,177,221,0.8009999999999999,123,143,266,209,65,10,122,220,1095
Rickey Brown,23.0,82,11.0,1260,192,418,0.45899999999999996,0,0,,192,418,0.45899999999999996,0.45899999999999996,86,122,0.705,136,228,364,19,36,29,84,243,470
Lorenzo Romar,23.0,79,11.0,1259,203,403,0.504,3,15,0.2,200,388,0.515,0.507,79,96,0.823,12,86,98,226,60,13,89,103,488
Sam Williams,22.0,59,22.0,1073,154,277,0.556,0,0,,154,277,0.556,0.556,49,89,0.551,91,217,308,38,45,76,64,156,357
Sonny Parker,26.0,71,0.0,899,116,245,0.473,0,0,,116,245,0.473,0.473,48,72,0.667,73,104,177,89,39,11,51,101,280
Joe Hassett,26.0,68,2.0,787,144,382,0.377,71,214,0.332,73,168,0.435,0.47,31,37,0.838,13,40,53,104,30,3,36,94,390
Hank McDowell,22.0,30,1.0,335,34,84,0.405,0,0,,34,84,0.405,0.405,27,41,0.659,41,59,100,20,6,8,21,52,95
Lewis Lloyd,22.0,16,0.0,95,25,45,0.556,0,0,,25,45,0.556,0.556,7,11,0.636,9,7,16,6,5,1,14,20,57
Team Totals,,82,,19780,3646,7349,0.496,91,325,0.28,3555,7024,0.506,0.502,1709,2382,0.7170000000000001,1282,2452,3734,1820,685,391,1424,2225,9092
