PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Sidney Moncrief,24.0,80,80.0,2980,556,1063,0.523,1,14,0.071,555,1049,0.529,0.524,468,573,0.8170000000000001,221,313,534,382,138,22,208,206,1581
Quinn Buckner,27.0,70,70.0,2156,396,822,0.48200000000000004,4,15,0.267,392,807,0.486,0.484,110,168,0.655,77,173,250,328,174,3,180,218,906
Bob Lanier,33.0,74,72.0,1986,407,729,0.5579999999999999,0,2,0.0,407,727,0.56,0.5579999999999999,182,242,0.752,92,296,388,219,72,56,166,211,996
Mickey Johnson,29.0,76,71.0,1934,372,757,0.491,1,7,0.14300000000000002,371,750,0.495,0.49200000000000005,233,291,0.8009999999999999,133,321,454,215,72,45,191,240,978
Marques Johnson,25.0,60,52.0,1900,404,760,0.532,0,4,0.0,404,756,0.534,0.532,182,260,0.7,153,211,364,213,59,35,145,142,990
Brian Winters,29.0,61,13.0,1829,404,806,0.501,36,93,0.387,368,713,0.516,0.524,123,156,0.7879999999999999,51,119,170,253,57,9,118,187,967
Harvey Catchings,30.0,80,9.0,1603,94,224,0.42,0,0,,94,224,0.42,0.42,41,69,0.594,129,227,356,97,42,134,94,237,229
Scott May,27.0,65,7.0,1187,212,417,0.508,0,4,0.0,212,413,0.513,0.508,159,193,0.8240000000000001,85,133,218,133,50,6,92,151,583
Alton Lister,23.0,80,23.0,1186,149,287,0.519,0,0,,149,287,0.519,0.519,64,123,0.52,108,279,387,84,18,118,129,239,362
Pat Cummings,25.0,78,7.0,1132,219,430,0.509,0,2,0.0,219,428,0.512,0.509,67,91,0.736,61,184,245,99,22,9,108,227,505
Junior Bridgeman,28.0,41,4.0,924,209,433,0.483,4,9,0.444,205,424,0.483,0.48700000000000004,89,103,0.8640000000000001,37,88,125,109,28,3,64,91,511
Robert Smith,26.0,17,1.0,316,52,110,0.473,2,10,0.2,50,100,0.5,0.48200000000000004,10,12,0.833,1,13,14,44,10,1,14,35,116
Geoff Crompton,26.0,35,1.0,203,11,32,0.344,0,0,,11,32,0.344,0.344,6,15,0.4,10,31,41,13,6,12,17,39,28
Mike Evans,26.0,14,0.0,196,24,51,0.47100000000000003,0,2,0.0,24,49,0.49,0.47100000000000003,8,12,0.667,3,9,12,22,9,0,15,26,56
Bob Dandridge,34.0,11,0.0,174,21,55,0.382,0,0,,21,55,0.382,0.382,10,17,0.588,4,13,17,13,5,2,11,25,52
Kevin Stacom,30.0,7,0.0,90,14,34,0.41200000000000003,1,2,0.5,13,32,0.406,0.426,1,2,0.5,2,5,7,7,1,0,9,6,30
Brad Holland,25.0,1,0.0,9,0,5,0.0,0,0,,0,5,0.0,0.0,0,2,0.0,0,0,0,2,0,0,1,1,0
Team Totals,,82,,19805,3544,7015,0.505,49,164,0.299,3495,6851,0.51,0.509,1753,2329,0.753,1167,2415,3582,2233,763,455,1589,2281,8890
