Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2003,23,2544,PHI,Philadelphia 76Ers,John Salmons,"December 12, 1979",23.0,NBA,PG,64.0,1.0,504.0,48.0,116.0,0.41,10.0,31.0,0.32,38.0,85.0,0.45,0.46,26.0,35.0,0.74,16.0,43.0,59.0,47.0,17.0,6.0,29.0,53.0,132.0,0.0
2004,23,2544,PHI,Philadelphia 76Ers,John Salmons,"December 12, 1979",24.0,NBA,SG,77.0,24.0,1603.0,161.0,416.0,0.39,50.0,147.0,0.34,111.0,269.0,0.41,0.45,71.0,92.0,0.77,38.0,158.0,196.0,134.0,62.0,16.0,77.0,122.0,443.0,0.0
2005,23,2544,PHI,Philadelphia 76Ers,John Salmons,"December 12, 1979",25.0,NBA,SG,58.0,8.0,993.0,85.0,210.0,0.4,31.0,91.0,0.34,54.0,119.0,0.45,0.48,35.0,48.0,0.73,12.0,109.0,121.0,114.0,40.0,13.0,51.0,92.0,236.0,0.0
2006,23,2544,PHI,Philadelphia 76Ers,John Salmons,"December 12, 1979",26.0,NBA,SG,82.0,24.0,2059.0,219.0,521.0,0.42,26.0,87.0,0.3,193.0,434.0,0.44,0.44,155.0,200.0,0.78,48.0,172.0,220.0,223.0,73.0,13.0,125.0,178.0,619.0,0.0
2007,26,2544,SAC,Sacramento Kings,John Salmons,"December 12, 1979",27.0,NBA,SG,79.0,19.0,2135.0,236.0,517.0,0.46,40.0,112.0,0.36,196.0,405.0,0.48,0.5,159.0,204.0,0.78,47.0,217.0,264.0,254.0,73.0,27.0,119.0,177.0,671.0,1.0
2008,26,2544,SAC,Sacramento Kings,John Salmons,"December 12, 1979",28.0,NBA,SG,81.0,41.0,2517.0,381.0,799.0,0.48,39.0,120.0,0.32,342.0,679.0,0.5,0.5,214.0,260.0,0.82,76.0,273.0,349.0,208.0,93.0,31.0,170.0,171.0,1015.0,0.0
2009,31,2544,TOT,Total After Trade,John Salmons,"December 12, 1979",29.0,NBA,SF,79.0,74.0,2959.0,516.0,1093.0,0.47,126.0,302.0,0.42,390.0,791.0,0.49,0.53,288.0,347.0,0.83,59.0,274.0,333.0,249.0,83.0,24.0,165.0,182.0,1446.0,0.0
2009,26,2544,SAC,Sacramento Kings,John Salmons,"December 12, 1979",29.0,NBA,SF,53.0,53.0,1980.0,351.0,744.0,0.47,77.0,184.0,0.42,274.0,560.0,0.49,0.52,191.0,232.0,0.82,43.0,178.0,221.0,196.0,58.0,9.0,122.0,122.0,970.0,0.0
2009,5,2544,CHI,Chicago Bulls,John Salmons,"December 12, 1979",29.0,NBA,SF,26.0,21.0,979.0,165.0,349.0,0.47,49.0,118.0,0.42,116.0,231.0,0.5,0.54,97.0,115.0,0.84,16.0,96.0,112.0,53.0,25.0,15.0,43.0,60.0,476.0,0.0
2010,31,2544,TOT,Total After Trade,John Salmons,"December 12, 1979",30.0,NBA,SG,81.0,56.0,2824.0,437.0,991.0,0.44,118.0,309.0,0.38,319.0,682.0,0.47,0.5,253.0,305.0,0.83,35.0,235.0,270.0,223.0,99.0,26.0,123.0,166.0,1245.0,0.0
2010,5,2544,CHI,Chicago Bulls,John Salmons,"December 12, 1979",30.0,NBA,SG,51.0,28.0,1695.0,230.0,548.0,0.42,73.0,192.0,0.38,157.0,356.0,0.44,0.49,116.0,147.0,0.79,18.0,156.0,174.0,125.0,65.0,22.0,70.0,101.0,649.0,0.0
2010,17,2544,MIL,Milwaukee Bucks,John Salmons,"December 12, 1979",30.0,NBA,SG,30.0,28.0,1129.0,207.0,443.0,0.47,45.0,117.0,0.38,162.0,326.0,0.5,0.52,137.0,158.0,0.87,17.0,79.0,96.0,98.0,34.0,4.0,53.0,65.0,596.0,0.0
2011,17,2544,MIL,Milwaukee Bucks,John Salmons,"December 12, 1979",31.0,NBA,SG,73.0,70.0,2554.0,373.0,898.0,0.42,83.0,219.0,0.38,290.0,679.0,0.43,0.46,195.0,240.0,0.81,27.0,239.0,266.0,252.0,72.0,28.0,137.0,157.0,1024.0,0.0
2012,26,2544,SAC,Sacramento Kings,John Salmons,"December 12, 1979",32.0,NBA,SF,46.0,32.0,1250.0,141.0,345.0,0.41,33.0,112.0,0.3,108.0,233.0,0.46,0.46,29.0,45.0,0.64,20.0,114.0,134.0,93.0,37.0,7.0,45.0,77.0,344.0,0.0
2013,26,2544,SAC,Sacramento Kings,John Salmons,"December 12, 1979",33.0,NBA,SF,76.0,72.0,2278.0,244.0,612.0,0.4,99.0,267.0,0.37,145.0,345.0,0.42,0.48,85.0,110.0,0.77,33.0,174.0,207.0,226.0,51.0,25.0,85.0,143.0,672.0,0.0
2014,31,2544,TOT,Total After Trade,John Salmons,"December 12, 1979",34.0,NBA,"SF,SG",78.0,8.0,1726.0,150.0,413.0,0.36,63.0,163.0,0.39,87.0,250.0,0.35,0.44,40.0,52.0,0.77,20.0,143.0,163.0,147.0,47.0,19.0,54.0,124.0,403.0,0.0
2014,26,2544,SAC,Sacramento Kings,John Salmons,"December 12, 1979",34.0,NBA,SF,18.0,8.0,445.0,41.0,117.0,0.35,16.0,42.0,0.38,25.0,75.0,0.33,0.42,7.0,7.0,1.0,8.0,38.0,46.0,44.0,12.0,8.0,14.0,32.0,105.0,0.0
2014,28,2544,TOR,Toronto Raptors,John Salmons,"December 12, 1979",34.0,NBA,SG,60.0,0.0,1281.0,109.0,296.0,0.37,47.0,121.0,0.39,62.0,175.0,0.35,0.45,33.0,45.0,0.73,12.0,105.0,117.0,103.0,35.0,11.0,40.0,92.0,298.0,0.0
2015,19,2544,NOP,New Orleans Pelicans,John Salmons,"December 12, 1979",35.0,NBA,SF,21.0,0.0,270.0,16.0,48.0,0.33,8.0,26.0,0.31,8.0,22.0,0.36,0.42,2.0,4.0,0.5,4.0,17.0,21.0,13.0,9.0,4.0,5.0,25.0,42.0,0.0
