Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1986,21.0,LAC,NBA,C,79.0,37.0,2088.0,324.0,661.0,0.49,1.0,3.0,0.333,323.0,658.0,0.491,0.491,229.0,307.0,0.746,161.0,439.0,600.0,79.0,64.0,206.0,145.0,286.0,878.0,,0.0
1987,22.0,LAC,NBA,C,72.0,61.0,2230.0,320.0,713.0,0.449,0.0,2.0,0.0,320.0,711.0,0.45,0.449,188.0,263.0,0.715,134.0,452.0,586.0,135.0,60.0,187.0,184.0,251.0,828.0,,0.0
1988,23.0,LAC,NBA,C,66.0,59.0,2171.0,340.0,693.0,0.491,0.0,8.0,0.0,340.0,685.0,0.496,0.491,180.0,255.0,0.706,112.0,418.0,530.0,172.0,50.0,225.0,223.0,203.0,860.0,,0.0
1989,24.0,LAC,NBA,C,79.0,62.0,2585.0,491.0,907.0,0.541,0.0,2.0,0.0,491.0,905.0,0.543,0.541,317.0,426.0,0.744,164.0,532.0,696.0,157.0,57.0,221.0,237.0,221.0,1299.0,,1.0
1990,25.0,LAC,NBA,C,71.0,58.0,2313.0,362.0,688.0,0.526,0.0,1.0,0.0,362.0,687.0,0.527,0.526,235.0,321.0,0.732,156.0,501.0,657.0,159.0,59.0,187.0,187.0,217.0,959.0,,0.0
1991,26.0,TOT,NBA,C,70.0,65.0,2236.0,386.0,778.0,0.496,0.0,0.0,,386.0,778.0,0.496,0.496,210.0,295.0,0.712,157.0,566.0,723.0,119.0,54.0,145.0,235.0,184.0,982.0,,0.0
1991,26.0,LAC,NBA,C,39.0,38.0,1337.0,229.0,465.0,0.492,0.0,0.0,,229.0,465.0,0.492,0.492,123.0,169.0,0.728,95.0,374.0,469.0,74.0,26.0,91.0,138.0,110.0,581.0,,0.0
1991,26.0,SEA,NBA,C,31.0,27.0,899.0,157.0,313.0,0.502,0.0,0.0,,157.0,313.0,0.502,0.502,87.0,126.0,0.69,62.0,192.0,254.0,45.0,28.0,54.0,97.0,74.0,401.0,,0.0
1992,27.0,SEA,NBA,C,63.0,61.0,1941.0,354.0,740.0,0.478,0.0,2.0,0.0,354.0,738.0,0.48,0.478,171.0,249.0,0.687,130.0,383.0,513.0,76.0,39.0,118.0,175.0,185.0,879.0,,0.0
1993,28.0,TOT,NBA,C,59.0,6.0,754.0,133.0,271.0,0.491,0.0,0.0,,133.0,271.0,0.491,0.491,69.0,104.0,0.663,51.0,158.0,209.0,22.0,31.0,48.0,78.0,134.0,335.0,,0.0
1993,28.0,SEA,NBA,C,31.0,6.0,448.0,81.0,163.0,0.497,0.0,0.0,,81.0,163.0,0.497,0.497,47.0,67.0,0.701,27.0,86.0,113.0,12.0,17.0,35.0,42.0,73.0,209.0,,0.0
1993,28.0,LAL,NBA,C,28.0,0.0,306.0,52.0,108.0,0.481,0.0,0.0,,52.0,108.0,0.481,0.481,22.0,37.0,0.595,24.0,72.0,96.0,10.0,14.0,13.0,36.0,61.0,126.0,,0.0
1994,29.0,NJN,NBA,C,77.0,74.0,1817.0,283.0,589.0,0.48,0.0,0.0,,283.0,589.0,0.48,0.48,152.0,214.0,0.71,135.0,364.0,499.0,44.0,35.0,90.0,97.0,198.0,718.0,,0.0
1995,30.0,NJN,NBA,C,61.0,57.0,1598.0,271.0,531.0,0.51,0.0,0.0,,271.0,531.0,0.51,0.51,133.0,175.0,0.76,94.0,346.0,440.0,38.0,23.0,64.0,125.0,151.0,675.0,,0.0
1996,31.0,TOT,NBA,C,83.0,71.0,1896.0,294.0,590.0,0.498,0.0,3.0,0.0,294.0,587.0,0.501,0.498,140.0,194.0,0.722,141.0,398.0,539.0,64.0,45.0,85.0,144.0,224.0,728.0,,0.0
1996,31.0,VAN,NBA,C,13.0,13.0,404.0,71.0,161.0,0.441,0.0,0.0,,71.0,161.0,0.441,0.441,39.0,56.0,0.696,31.0,72.0,103.0,16.0,10.0,15.0,34.0,40.0,181.0,,0.0
1996,31.0,MIL,NBA,C,70.0,58.0,1492.0,223.0,429.0,0.52,0.0,3.0,0.0,223.0,426.0,0.523,0.52,101.0,138.0,0.732,110.0,326.0,436.0,48.0,35.0,70.0,110.0,184.0,547.0,,0.0
1997,32.0,TOR,NBA,C,4.0,3.0,44.0,5.0,12.0,0.417,0.0,0.0,,5.0,12.0,0.417,0.417,3.0,4.0,0.75,3.0,6.0,9.0,1.0,1.0,0.0,2.0,5.0,13.0,,0.0
1998,33.0,PHI,NBA,C,14.0,0.0,197.0,22.0,41.0,0.537,0.0,0.0,,22.0,41.0,0.537,0.537,19.0,30.0,0.633,18.0,35.0,53.0,3.0,4.0,4.0,12.0,26.0,63.0,,0.0
1999,34.0,PHI,NBA,C,6.0,0.0,33.0,2.0,7.0,0.286,0.0,0.0,,2.0,7.0,0.286,0.286,0.0,0.0,,3.0,5.0,8.0,1.0,0.0,0.0,3.0,6.0,4.0,,0.0
