Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2009,3,83,NJN,New Jersey Nets,20.0,NBA,PF,66.0,1312.0,13.6,0.53,0.46,0.28,9.3,19.0,14.1,6.4,1.8,1.2,12.1,18.6,,1.3,1.2,2.5,0.09,,-0.3,-0.9,-1.1,0.3
2010,22,83,ORL,Orlando Magic,21.0,NBA,PF,63.0,911.0,18.1,0.57,0.54,0.21,9.2,16.2,12.8,7.1,1.4,1.1,11.7,24.4,,1.7,1.4,3.1,0.16,,2.6,-0.3,2.3,1.0
2011,22,83,ORL,Orlando Magic,22.0,NBA,PF,64.0,1424.0,19.0,0.59,0.65,0.22,10.8,18.1,14.5,6.2,1.1,2.1,7.8,20.4,,4.0,2.5,6.4,0.22,,4.2,0.4,4.6,2.4
2012,22,83,ORL,Orlando Magic,23.0,NBA,PF,61.0,1964.0,21.2,0.59,0.56,0.23,13.0,14.7,13.8,5.1,1.4,1.0,6.4,21.2,,7.0,1.9,8.9,0.22,,5.2,-1.1,4.0,3.0
2013,19,83,NOH,New Orleans Hornets,24.0,NBA,PF,81.0,2503.0,18.1,0.55,0.5,0.16,8.9,15.9,12.4,6.9,0.9,1.0,7.5,24.0,,5.7,0.8,6.5,0.12,,4.1,-2.1,2.0,2.5
2014,19,83,NOP,New Orleans Pelicans,25.0,NBA,PF,22.0,795.0,18.8,0.57,0.46,0.18,9.5,11.3,10.4,3.6,0.7,0.7,5.0,22.9,,2.2,0.1,2.3,0.14,,4.5,-3.2,1.4,0.6
2015,19,83,NOP,New Orleans Pelicans,26.0,NBA,PF,61.0,1675.0,15.6,0.52,0.49,0.21,7.3,12.7,10.0,5.4,1.0,0.9,7.2,23.4,,2.6,0.9,3.5,0.1,,1.8,-2.1,-0.3,0.7
2016,19,83,NOP,New Orleans Pelicans,27.0,NBA,PF,66.0,2008.0,17.2,0.55,0.38,0.24,7.0,15.2,10.9,6.1,0.9,1.0,8.0,24.7,,3.1,0.8,3.9,0.09,,2.2,-2.4,-0.2,0.9
2017,11,83,HOU,Houston Rockets,28.0,NBA,PF,72.0,2116.0,13.5,0.58,0.66,0.19,5.8,11.2,8.5,4.7,0.7,0.5,6.2,17.9,,4.0,1.1,5.2,0.12,,1.7,-2.0,-0.4,0.9
2018,11,83,HOU,Houston Rockets,29.0,NBA,PF,66.0,1725.0,12.6,0.59,0.71,0.19,6.2,15.4,10.8,5.1,0.7,1.0,7.5,14.4,,3.1,1.7,4.8,0.13,,0.9,-0.8,0.1,0.9
2019,31,83,TOT,Total After Trade,30.0,NBA,PF,25.0,322.0,4.6,0.41,0.58,0.23,6.1,12.5,9.2,7.8,0.6,0.3,15.5,12.0,,-0.3,0.0,-0.2,-0.04,,-4.5,-1.9,-6.4,-0.4
2019,24,83,PHO,Phoenix Suns,30.0,NBA,PF,15.0,278.0,4.6,0.42,0.57,0.23,5.5,12.5,9.0,8.1,0.5,0.3,15.4,12.1,,-0.2,0.0,-0.2,-0.04,,-4.5,-1.9,-6.3,-0.3
2019,16,83,MIA,Miami Heat,30.0,NBA,PF,10.0,44.0,4.5,0.35,0.67,0.22,9.7,12.1,10.9,5.8,1.1,0.0,16.8,11.6,,0.0,0.0,0.0,-0.01,,-4.6,-1.9,-6.5,0.0
2020,11,83,HOU,Houston Rockets,31.0,NBA,C,2.0,14.0,9.4,0.36,0.71,0.0,0.0,52.9,26.2,20.4,3.3,0.0,12.5,23.7,,0.0,0.0,0.0,-0.04,,-3.3,0.5,-2.8,0.0
