PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Charles Barkley,26,10,419,25.0,0.589,0.111,0.667,18.0,26.8,22.2,17.7,1.0,1.1,12.5,25.3,,1.3,0.2,1.5,0.17600000000000002,,7.0,-0.6,6.4,0.9
Hersey Hawkins,23,10,415,18.0,0.616,0.221,0.387,2.2,7.0,4.5,14.6,1.5,1.1,14.0,23.6,,0.9,0.1,0.9,0.107,,3.2,0.0,3.1,0.5
Johnny Dawkins,26,10,386,15.7,0.53,0.061,0.374,1.5,5.6,3.4,36.9,2.3,0.3,17.8,18.7,,0.4,0.1,0.5,0.066,,1.8,-0.2,1.7,0.4
Mike Gminski,30,10,342,12.7,0.518,0.043,0.128,2.7,17.0,9.5,5.2,1.2,4.4,12.1,18.2,,0.0,0.2,0.2,0.026000000000000002,,-1.5,1.1,-0.4,0.1
Rick Mahorn,31,10,342,9.0,0.48200000000000004,0.012,0.302,6.0,19.2,12.3,4.3,1.1,1.5,11.8,14.3,,0.0,0.2,0.1,0.021,,-2.9,-0.6,-3.5,-0.1
Ron Anderson,31,10,256,11.6,0.527,0.054000000000000006,0.32299999999999995,2.7,15.3,8.7,8.6,0.8,0.0,12.4,21.0,,0.1,0.0,0.1,0.026000000000000002,,-1.8,-1.1,-3.0,-0.1
Scott Brooks,24,9,99,6.4,0.457,0.368,0.474,2.3,7.7,4.8,22.2,1.6,0.0,23.4,13.4,,-0.1,0.0,0.0,-0.02,,-3.8,-1.6,-5.4,-0.1
Bob Thornton,27,9,89,6.0,0.424,0.0,0.556,14.1,5.7,10.1,6.3,1.2,0.7,8.2,12.1,,0.0,0.0,0.1,0.028999999999999998,,-4.3,-0.4,-4.7,-0.1
Kurt Nimphius,31,4,18,3.4,0.14300000000000002,0.0,0.0,19.0,7.0,13.3,0.0,2.9,3.7,0.0,17.2,,-0.1,0.0,-0.1,-0.146,,-5.3,-4.1,-9.4,0.0
Derek Smith,28,1,15,20.1,0.619,0.125,0.25,0.0,0.0,0.0,14.6,3.4,0.0,10.1,29.2,,0.0,0.0,0.0,0.084,,1.4,1.9,3.3,0.0
Kenny Payne,23,3,10,9.0,0.51,0.4,0.4,11.4,12.6,12.0,0.0,0.0,0.0,14.5,30.5,,0.0,0.0,0.0,-0.015,,-6.4,-3.7,-10.1,0.0
Lanard Copeland,24,4,9,-3.7,0.33299999999999996,0.0,0.0,0.0,14.0,6.7,0.0,0.0,0.0,14.3,34.4,,-0.1,0.0,-0.1,-0.353,,-11.9,-7.0,-18.9,0.0
