PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Rod Strickland,23,10,384,13.0,0.44299999999999995,0.055,0.213,6.4,8.3,7.4,35.3,1.7,0.0,19.7,17.8,,0.0,0.4,0.5,0.057,,0.6,-0.4,0.2,0.2
Willie Anderson,23,10,375,16.2,0.5579999999999999,0.03,0.214,4.7,10.5,7.7,18.8,1.1,0.7,12.4,22.1,,0.6,0.4,1.0,0.127,,1.6,0.6,2.2,0.4
Terry Cummings,28,10,375,20.1,0.5710000000000001,0.026000000000000002,0.267,9.2,17.4,13.4,8.5,0.9,0.7,8.0,25.0,,0.9,0.5,1.4,0.183,,3.3,-0.3,3.0,0.5
David Robinson,24,10,375,24.4,0.581,0.0,0.575,10.7,23.1,17.1,8.4,1.4,6.6,10.3,24.6,,0.9,0.8,1.7,0.21899999999999997,,4.1,2.5,6.6,0.8
David Wingate,26,10,293,12.5,0.5529999999999999,0.039,0.156,3.4,9.9,6.8,15.6,2.9,0.6,14.5,13.0,,0.3,0.4,0.7,0.11699999999999999,,-0.8,3.4,2.6,0.3
Sean Elliott,21,10,291,13.0,0.584,0.01,0.302,4.2,10.7,7.5,7.9,1.5,1.3,12.1,16.8,,0.4,0.4,0.7,0.11800000000000001,,-0.5,1.1,0.6,0.2
Frank Brickowski,30,10,161,15.4,0.604,0.0,0.48100000000000004,11.1,18.0,14.6,8.8,2.3,0.4,18.6,19.8,,0.2,0.3,0.4,0.132,,-1.0,1.5,0.5,0.1
Johnny Moore,31,9,86,7.4,0.29100000000000004,0.25,0.33299999999999996,3.9,9.6,6.9,27.2,3.8,0.7,20.3,15.9,,-0.2,0.1,0.0,-0.022000000000000002,,-4.9,2.1,-2.8,0.0
Caldwell Jones,39,9,66,4.0,0.424,0.0,0.111,10.1,11.0,10.6,3.3,0.0,2.8,24.1,7.5,,0.0,0.1,0.0,0.023,,-4.2,0.4,-3.8,0.0
Reggie Williams,25,9,49,4.5,0.359,0.07400000000000001,0.07400000000000001,11.4,12.7,12.0,7.8,1.9,0.0,15.2,26.6,,-0.2,0.1,-0.1,-0.095,,-6.2,-2.6,-8.7,-0.1
Mike Mitchell,34,4,15,3.4,0.375,0.0,0.0,7.4,13.8,10.7,17.4,0.0,0.0,20.0,26.4,,-0.1,0.0,0.0,-0.133,,-5.8,-5.4,-11.2,0.0
Uwe Blab,27,2,5,13.0,0.41200000000000003,0.0,6.0,0.0,41.3,21.4,0.0,0.0,0.0,0.0,28.8,,0.0,0.0,0.0,0.059000000000000004,,-1.9,-2.9,-4.8,0.0
