PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Alvin Robertson,27,4,155,19.7,0.573,0.015,0.507,8.0,10.9,9.4,24.4,3.0,0.0,15.5,28.4,,0.2,0.0,0.2,0.075,,2.5,-0.1,2.5,0.2
Brad Lohaus,25,4,147,9.2,0.475,0.4,0.0,3.4,20.3,11.7,5.5,2.8,4.0,18.4,15.1,,-0.2,0.1,-0.1,-0.03,,-2.3,1.0,-1.3,0.0
Paul Pressey,31,4,129,20.3,0.532,0.068,0.591,7.7,13.1,10.3,40.0,2.4,0.5,11.2,21.9,,0.3,0.0,0.4,0.135,,3.3,0.9,4.2,0.2
Ricky Pierce,30,4,122,22.8,0.604,0.16699999999999998,0.517,6.1,3.2,4.7,9.8,2.1,0.0,3.9,28.5,,0.5,0.0,0.5,0.185,,5.7,-1.4,4.4,0.2
Jack Sikma,34,4,117,-0.5,0.377,0.304,0.348,0.0,15.5,7.6,8.8,0.9,2.2,31.2,14.9,,-0.4,0.0,-0.4,-0.163,,-8.3,-1.6,-9.9,-0.2
Greg Anderson,25,4,101,11.3,0.6559999999999999,0.0,0.737,7.4,23.1,15.1,0.0,0.5,2.6,13.7,13.1,,0.1,0.0,0.1,0.067,,-2.8,-0.7,-3.5,0.0
Jay Humphries,27,3,79,14.6,0.652,0.2,0.867,1.6,6.6,4.0,38.3,1.9,0.0,27.9,16.5,,0.1,0.0,0.1,0.059000000000000004,,2.5,0.1,2.6,0.1
Fred Roberts,29,4,79,15.5,0.721,0.05,0.8,7.9,4.9,6.4,6.7,0.0,0.8,15.6,18.4,,0.2,-0.1,0.2,0.11,,1.4,-1.9,-0.5,0.0
Tony Brown,29,2,13,8.2,0.5,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,10.5,,0.0,0.0,0.0,0.059000000000000004,,-1.4,6.2,4.8,0.0
Jeff Grayer,24,4,12,-0.3,,,,0.0,21.6,10.6,11.4,0.0,0.0,100.0,3.8,,0.0,0.0,0.0,-0.099,,-6.3,-0.8,-7.1,0.0
Frank Kornet,23,2,4,-21.8,0.0,1.0,0.0,0.0,32.4,15.9,0.0,0.0,0.0,50.0,22.7,,-0.1,0.0,-0.1,-0.615,,-22.8,-5.1,-28.0,0.0
Tito Horford,24,2,2,39.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,,0.0,0.0,0.0,0.292,,18.2,4.2,22.4,0.0
