Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1994,5,270,CHI,Charlotte Bobcats,25.0,NBA,PF,67.0,690.0,12.3,0.48,0.0,0.43,12.9,20.0,16.5,11.4,1.4,3.3,20.1,16.6,,0.0,1.2,1.2,0.08,,-3.2,1.0,-2.3,0.0
1995,5,270,CHI,Charlotte Bobcats,26.0,NBA,PF,68.0,889.0,11.7,0.5,0.01,0.32,14.2,17.6,15.9,9.8,1.5,2.8,19.8,14.9,,0.3,1.5,1.7,0.09,,-3.0,0.6,-2.4,-0.1
1996,14,270,LAL,Los Angeles Lakers,27.0,NBA,PF,57.0,715.0,10.9,0.49,0.01,0.26,11.5,16.1,13.8,8.3,1.8,3.4,20.1,14.6,,-0.1,1.0,0.9,0.06,,-3.5,0.9,-2.7,-0.1
1997,14,270,LAL,Los Angeles Lakers,28.0,NBA,PF,58.0,1009.0,11.9,0.56,0.02,0.46,12.9,18.3,15.6,5.2,1.1,2.0,18.8,11.8,,1.1,1.4,2.5,0.12,,-2.2,0.1,-2.1,0.0
1998,14,270,LAL,Los Angeles Lakers,29.0,NBA,PF,70.0,1029.0,11.9,0.57,0.02,0.42,12.9,19.7,16.4,5.2,1.4,1.7,18.7,11.7,,1.2,1.4,2.6,0.12,,-1.8,-0.2,-2.0,0.0
1999,31,270,TOT,Total After Trade,30.0,NBA,PF,34.0,530.0,9.5,0.4,0.01,0.54,13.6,21.7,17.7,3.8,2.0,2.4,14.5,13.0,,-0.1,0.7,0.7,0.06,,-3.7,-0.4,-4.1,-0.3
1999,14,270,LAL,Los Angeles Lakers,30.0,NBA,PF,14.0,162.0,8.0,0.42,0.03,0.36,17.7,15.5,16.6,1.8,0.3,1.8,13.6,12.3,,0.1,0.1,0.2,0.05,,-3.9,-3.0,-7.0,-0.2
1999,6,270,CLE,Cleveland Cavaliers,30.0,NBA,PF,20.0,368.0,10.1,0.4,0.0,0.63,11.9,24.4,18.2,4.6,2.7,2.6,14.9,13.3,,-0.2,0.7,0.5,0.06,,-3.6,0.7,-2.9,-0.1
2001,31,270,TOT,Total After Trade,32.0,NBA,PF,68.0,1305.0,11.8,0.47,0.03,0.28,13.9,19.4,16.5,7.1,1.6,1.2,18.1,13.2,,0.5,1.2,1.8,0.06,,-2.6,-0.9,-3.5,-0.5
2001,24,270,PHO,Phoenix Suns,32.0,NBA,PF,30.0,387.0,5.8,0.5,0.0,0.32,10.1,14.9,12.4,3.0,1.7,0.9,25.1,8.3,,0.0,0.6,0.6,0.08,,-5.7,1.4,-4.3,-0.2
2001,10,270,GSW,Golden State Warriors,32.0,NBA,PF,38.0,918.0,14.3,0.47,0.03,0.28,15.6,21.3,18.2,8.9,1.6,1.3,16.6,15.3,,0.5,0.6,1.1,0.06,,-1.4,-1.8,-3.2,-0.3
2002,23,270,PHI,Philadelphia 76Ers,33.0,NBA,PF,72.0,1426.0,10.2,0.48,0.0,0.18,12.0,17.2,14.6,4.9,1.9,1.4,16.1,10.4,,0.7,2.4,3.1,0.1,,-2.7,0.9,-1.9,0.1
2003,5,270,CHI,Charlotte Bobcats,34.0,NBA,C,50.0,836.0,9.6,0.5,0.0,0.26,9.1,17.9,13.5,8.9,2.0,1.7,22.3,10.2,,0.2,0.9,1.1,0.06,,-2.9,0.8,-2.2,0.0
2004,31,270,TOT,Total After Trade,35.0,NBA,"C,PF",62.0,1050.0,11.9,0.46,0.01,0.11,10.1,19.1,14.5,9.0,2.5,1.7,14.0,13.3,,0.3,1.6,1.9,0.08,,-2.5,1.0,-1.4,0.1
2004,5,270,CHI,Charlotte Bobcats,35.0,NBA,PF,46.0,756.0,13.9,0.48,0.02,0.12,10.7,19.3,14.9,10.3,2.6,1.9,13.9,14.9,,0.3,1.1,1.4,0.09,,-1.5,1.0,-0.5,0.3
2004,28,270,TOR,Toronto Raptors,35.0,NBA,C,16.0,294.0,6.9,0.39,0.0,0.06,8.6,18.5,13.5,5.6,2.1,1.2,14.2,9.3,,-0.1,0.5,0.4,0.07,,-5.0,1.3,-3.8,-0.1
