Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,14,591,LAL,Los Angeles Lakers,Brian Cook,23.0,35,2.0,442,67,141,0.48,0,5,0.0,67,136,0.49,0.48,21,28,0.75,31,70,101,20,16,16,17,64,155
2004,14,2532,LAL,Los Angeles Lakers,Bryon Russell,33.0,72,1.0,945,98,244,0.4,43,112,0.38,55,132,0.42,0.49,50,65,0.77,32,114,146,71,32,12,37,110,289
2004,14,919,LAL,Los Angeles Lakers,Derek Fisher,29.0,82,3.0,1769,203,576,0.35,52,179,0.29,151,397,0.38,0.4,122,153,0.8,30,122,152,187,103,4,79,115,580
2004,14,1018,LAL,Los Angeles Lakers,Devean George,26.0,82,48.0,1951,233,571,0.41,65,186,0.35,168,385,0.44,0.46,73,96,0.76,87,245,332,112,81,38,88,189,604
2004,14,2270,LAL,Los Angeles Lakers,Gary Payton,35.0,82,82.0,2825,482,1024,0.47,55,165,0.33,427,859,0.5,0.5,180,252,0.71,72,270,342,449,96,19,151,169,1199
2004,14,1083,LAL,Los Angeles Lakers,Horace Grant,38.0,55,10.0,1106,92,224,0.41,0,1,0.0,92,223,0.41,0.41,39,54,0.72,79,154,233,71,24,21,29,70,223
2004,14,2937,LAL,Los Angeles Lakers,Ime Udoka,26.0,4,0.0,28,3,9,0.33,0,1,0.0,3,8,0.38,0.33,2,4,0.5,1,4,5,2,2,1,3,3,8
2004,14,2548,LAL,Los Angeles Lakers,Jamal Sampson,20.0,10,2.0,130,11,23,0.48,0,0,,11,23,0.48,0.48,7,12,0.58,23,29,52,7,2,4,6,16,29
2004,14,2241,LAL,Los Angeles Lakers,Jannero Pargo,24.0,13,0.0,63,6,16,0.38,2,4,0.5,4,12,0.33,0.44,0,0,,0,6,6,11,2,0,12,5,14
2004,14,2531,LAL,Los Angeles Lakers,Kareem Rush,23.0,72,15.0,1244,190,432,0.44,48,138,0.35,142,294,0.48,0.5,31,52,0.6,20,77,97,59,33,20,48,109,459
2004,14,1822,LAL,Los Angeles Lakers,Karl Malone,40.0,42,42.0,1373,193,400,0.48,0,1,0.0,193,399,0.48,0.48,168,225,0.75,61,306,367,163,50,20,103,116,554
2004,14,408,LAL,Los Angeles Lakers,Kobe Bryant,25.0,65,64.0,2447,516,1178,0.44,71,217,0.33,445,961,0.46,0.47,454,533,0.85,103,256,359,330,112,28,171,176,1557
2004,14,3019,LAL,Los Angeles Lakers,Luke Walton,23.0,72,2.0,730,65,153,0.42,13,39,0.33,52,114,0.46,0.47,31,44,0.7,39,88,127,113,28,8,44,70,174
2004,14,489,LAL,Los Angeles Lakers,Maurice Carter,27.0,4,0.0,50,5,14,0.36,1,3,0.33,4,11,0.36,0.39,11,12,0.92,0,3,3,2,0,0,6,5,22
2004,14,951,LAL,Los Angeles Lakers,Rick Fox,34.0,38,34.0,846,73,186,0.39,15,61,0.25,58,125,0.46,0.43,22,30,0.73,29,73,102,98,29,4,48,99,183
2004,14,2177,LAL,Los Angeles Lakers,Shaquille O'Neal,31.0,67,67.0,2464,554,948,0.58,0,0,,554,948,0.58,0.58,331,676,0.49,246,523,769,196,34,166,195,225,1439
2004,14,1960,LAL,Los Angeles Lakers,Stanislav Medvedenko,24.0,68,38.0,1442,237,537,0.44,0,3,0.0,237,534,0.44,0.44,89,116,0.77,148,195,343,57,38,18,59,191,563
