Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2018,21.0,UTA,NBA,SG,79,2638,16.7,0.541,0.404,0.218,2.3,10.4,6.4,19.4,2.2,0.9,12.6,29.1,,1.4,3.8,5.2,0.095,,0.9,0.3,1.2,2.2
2019,22.0,UTA,NBA,SG,77,2598,17.2,0.537,0.339,0.259,2.5,10.5,6.6,21.2,2.0,0.9,11.3,31.6,,1.3,3.7,5.0,0.092,,1.2,0.1,1.3,2.2
2020,23.0,UTA,NBA,SG,69,2364,18.8,0.558,0.352,0.24,2.6,11.3,7.1,21.6,1.4,0.5,11.0,30.8,,3.2,2.2,5.4,0.11,,2.4,-0.6,1.9,2.3
2021,24.0,UTA,NBA,SG,11,369,17.3,0.537,0.45,0.22,2.9,7.8,5.5,24.5,0.9,0.9,12.1,31.5,,0.5,0.3,0.8,0.104,,2.1,-2.1,0.0,0.2
