Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,14,408,LAL,Los Angeles Lakers,Kobe Bryant,1978-08-23,18.0,NBA,SF,9,0,133,5.7,14.9,0.38,1.6,6.2,0.26,4.1,8.7,0.47,7.0,8.1,0.87,0.3,2.7,3.0,3.0,0.8,0.5,3.8,6.2,20.0
1998,14,408,LAL,Los Angeles Lakers,Kobe Bryant,1978-08-23,19.0,NBA,SF,11,0,220,5.1,12.4,0.41,0.5,2.3,0.21,4.6,10.1,0.45,5.1,7.4,0.69,1.1,2.3,3.4,2.6,0.5,1.3,1.8,4.6,15.7
1999,14,408,LAL,Los Angeles Lakers,Kobe Bryant,1978-08-23,20.0,NBA,SG,8,8,315,7.0,16.2,0.43,0.9,2.6,0.35,6.1,13.6,0.44,3.2,4.0,0.8,1.5,4.8,6.3,4.2,1.7,1.1,3.5,2.7,18.1
2000,14,408,LAL,Los Angeles Lakers,Kobe Bryant,1978-08-23,21.0,NBA,SG,22,22,857,7.3,16.6,0.44,0.9,2.7,0.34,6.4,13.9,0.46,4.0,5.3,0.75,1.1,3.0,4.1,4.1,1.3,1.3,2.3,3.7,19.5
2001,14,408,LAL,Los Angeles Lakers,Kobe Bryant,1978-08-23,22.0,NBA,SG,16,16,694,8.7,18.6,0.47,0.6,1.8,0.32,8.1,16.8,0.48,6.4,7.8,0.82,1.5,4.5,6.0,5.0,1.3,0.6,2.6,2.7,24.4
2002,14,408,LAL,Los Angeles Lakers,Kobe Bryant,1978-08-23,23.0,NBA,SG,19,19,833,8.1,18.6,0.43,1.0,2.5,0.38,7.1,16.1,0.44,4.8,6.3,0.76,1.2,3.6,4.8,3.8,1.2,0.7,2.3,2.8,21.9
2003,14,408,LAL,Los Angeles Lakers,Kobe Bryant,1978-08-23,24.0,NBA,SG,12,12,531,9.3,21.5,0.43,1.7,4.2,0.4,7.6,17.3,0.44,5.8,7.1,0.83,1.1,3.1,4.1,4.2,0.9,0.1,2.8,2.4,26.1
2004,14,408,LAL,Los Angeles Lakers,Kobe Bryant,1978-08-23,25.0,NBA,SG,22,22,973,7.0,17.0,0.41,0.9,3.6,0.25,6.1,13.4,0.46,5.0,6.1,0.81,0.7,3.2,3.8,4.5,1.6,0.3,2.3,2.2,19.9
2006,14,408,LAL,Los Angeles Lakers,Kobe Bryant,1978-08-23,27.0,NBA,SG,7,7,314,8.3,16.6,0.5,1.6,4.0,0.4,6.6,12.6,0.53,4.2,5.5,0.77,0.5,4.6,5.0,4.1,0.9,0.3,3.8,2.9,22.4
2007,14,408,LAL,Los Angeles Lakers,Kobe Bryant,1978-08-23,28.0,NBA,SG,5,5,215,10.0,21.8,0.46,1.7,4.7,0.36,8.4,17.1,0.49,5.7,6.2,0.92,0.2,4.2,4.4,3.7,0.8,0.3,3.7,1.7,27.5
2008,14,408,LAL,Los Angeles Lakers,Kobe Bryant,1978-08-23,29.0,NBA,SG,21,21,863,9.3,19.3,0.48,1.3,4.4,0.3,7.9,14.9,0.53,6.5,8.1,0.81,0.8,4.2,5.0,4.9,1.5,0.3,2.9,2.5,26.4
2009,14,408,LAL,Los Angeles Lakers,Kobe Bryant,1978-08-23,30.0,NBA,SG,23,23,940,9.3,20.3,0.46,1.4,4.1,0.35,7.9,16.2,0.48,6.7,7.5,0.88,0.7,4.0,4.7,4.8,1.5,0.8,2.3,2.3,26.6
2010,14,408,LAL,Los Angeles Lakers,Kobe Bryant,1978-08-23,31.0,NBA,SG,23,23,923,9.1,19.9,0.46,1.9,5.1,0.37,7.2,14.8,0.49,6.0,7.1,0.84,1.0,4.4,5.4,4.9,1.2,0.6,3.1,2.9,26.2
2011,14,408,LAL,Los Angeles Lakers,Kobe Bryant,1978-08-23,32.0,NBA,SG,10,10,354,8.4,18.9,0.45,1.2,4.2,0.29,7.2,14.7,0.49,5.1,6.2,0.82,0.8,2.6,3.5,3.4,1.6,0.3,3.2,2.3,23.2
2012,14,408,LAL,Los Angeles Lakers,Kobe Bryant,1978-08-23,33.0,NBA,SG,12,12,476,10.0,22.8,0.44,1.3,4.5,0.28,8.7,18.2,0.48,6.0,7.2,0.83,1.2,3.2,4.4,3.9,1.2,0.2,2.6,2.5,27.2
