Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,31.0,TOT,NBA,C,84.0,,26.1,3.9,8.0,0.486,0.0,0.0,0.0,3.9,8.0,0.487,0.486,1.3,2.2,0.599,2.2,4.8,7.0,2.2,0.8,1.0,1.4,2.5,9.1
1980,31.0,SAS,NBA,C,47.0,,25.8,4.0,8.1,0.496,0.0,0.0,0.0,4.0,8.1,0.497,0.496,1.4,2.1,0.66,2.0,4.8,6.8,2.5,1.0,1.0,1.2,2.7,9.4
1980,31.0,HOU,NBA,C,37.0,,26.5,3.7,7.9,0.473,0.0,0.0,,3.7,7.9,0.473,0.473,1.2,2.2,0.524,2.5,4.7,7.2,1.9,0.6,1.1,1.5,2.3,8.6
1981,32.0,HOU,NBA,PF,81.0,,20.5,3.2,6.4,0.507,0.0,0.0,0.0,3.2,6.3,0.51,0.507,0.9,1.9,0.49,1.4,3.5,4.8,1.3,0.3,0.9,1.1,2.2,7.4
1982,33.0,HOU,NBA,C,65.0,3.0,12.4,1.4,3.5,0.394,0.0,0.0,,1.4,3.5,0.394,0.394,0.5,1.0,0.523,0.8,1.9,2.8,0.6,0.2,0.3,0.7,1.5,3.3
1983,34.0,TOT,NBA,C,64.0,0.0,12.8,1.6,3.5,0.445,0.0,0.0,,1.6,3.5,0.445,0.445,0.4,0.9,0.458,1.0,2.1,3.1,1.0,0.3,0.3,0.7,1.7,3.6
1983,34.0,HOU,NBA,C,57.0,0.0,12.2,1.6,3.5,0.445,0.0,0.0,,1.6,3.5,0.445,0.445,0.5,1.0,0.456,0.9,2.0,2.9,1.0,0.2,0.2,0.7,1.7,3.6
1983,34.0,SAS,NBA,C,7.0,0.0,17.9,1.7,3.9,0.444,0.0,0.0,,1.7,3.9,0.444,0.444,0.1,0.3,0.5,1.4,3.3,4.7,0.6,0.7,0.9,0.9,2.0,3.6
1984,35.0,ATL,NBA,C,40.0,4.0,12.2,0.9,2.2,0.409,0.0,0.0,,0.9,2.2,0.409,0.409,0.4,0.8,0.515,0.9,2.0,2.8,0.5,0.2,0.2,0.6,1.4,2.2
1985,36.0,UTA,NBA,C,62.0,0.0,6.0,0.5,1.4,0.368,0.0,0.0,,0.5,1.4,0.368,0.368,0.3,0.5,0.643,0.4,1.2,1.5,0.3,0.1,0.2,0.5,0.8,1.3
