Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,21,1177,SEA,Seattle Supersonics,23.0,NBA,SF,74.0,,1259.0,3.9,8.3,0.48,0.0,0.1,0.2,3.9,8.1,0.48,3.4,4.3,0.79,1.9,2.5,4.4,3.2,1.7,0.6,2.4,4.8,11.3
1982,21,1177,SEA,Seattle Supersonics,24.0,NBA,SF,81.0,76.0,1974.0,3.0,6.5,0.47,0.0,0.1,0.0,3.0,6.4,0.47,2.5,3.2,0.78,1.8,3.0,4.9,3.3,1.5,0.5,1.9,4.6,8.6
1983,8,1177,DEN,Denver Nuggets,25.0,NBA,SF,82.0,8.0,1547.0,4.4,10.2,0.43,0.0,0.2,0.14,4.3,10.0,0.43,2.9,3.7,0.78,1.9,3.6,5.5,6.2,1.7,0.3,3.4,5.1,11.6
1984,8,1177,DEN,Denver Nuggets,26.0,NBA,SF,80.0,14.0,1469.0,3.2,7.5,0.43,0.1,0.3,0.25,3.2,7.2,0.44,4.1,5.1,0.81,1.6,3.4,5.0,6.2,1.7,0.5,2.7,6.2,10.6
1985,8,1177,DEN,Denver Nuggets,27.0,NBA,SF,80.0,1.0,1673.0,4.7,11.2,0.42,0.0,0.3,0.07,4.7,10.9,0.43,3.9,5.1,0.76,1.9,2.6,4.5,4.5,1.8,0.6,2.5,6.3,13.4
1986,8,1177,DEN,Denver Nuggets,28.0,NBA,SF,79.0,0.0,1982.0,6.0,13.5,0.45,0.1,0.7,0.2,5.9,12.7,0.46,5.8,7.4,0.78,1.6,3.2,4.8,5.7,1.9,0.3,3.0,5.0,17.9
1987,8,1177,DEN,Denver Nuggets,29.0,NBA,PF,73.0,10.0,1990.0,5.6,13.5,0.41,0.4,1.4,0.28,5.2,12.0,0.43,5.7,7.3,0.79,1.4,3.2,4.6,5.1,1.6,0.5,2.4,4.4,17.2
1988,8,1177,DEN,Denver Nuggets,30.0,NBA,SF,77.0,0.0,1334.0,2.9,7.7,0.38,0.1,0.4,0.19,2.9,7.3,0.39,3.5,4.4,0.79,1.1,3.6,4.6,4.5,1.7,0.5,2.6,5.0,9.4
1989,8,1177,DEN,Denver Nuggets,31.0,NBA,PF,41.0,0.0,701.0,3.4,7.8,0.44,0.1,0.3,0.2,3.3,7.5,0.44,3.5,4.5,0.78,0.9,3.9,4.8,4.4,1.3,0.3,2.7,4.2,10.3
1990,8,1177,DEN,Denver Nuggets,32.0,NBA,PF,81.0,0.0,1605.0,4.0,8.9,0.45,0.1,0.7,0.19,3.9,8.2,0.47,3.1,4.1,0.74,1.5,3.1,4.6,4.2,1.7,0.7,2.0,5.6,11.2
