Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1980,22.0,POR,NBA,SG,72.0,1270.0,9.1,0.443,0.048,0.196,2.1,7.4,4.7,15.9,1.8,0.2,15.7,19.1,,-0.8,1.1,0.3,0.011,,-3.5,-0.6,-4.1,-0.7
1981,23.0,POR,NBA,SG,79.0,2701.0,16.9,0.564,0.027,0.227,3.0,5.5,4.3,15.3,2.4,0.2,9.8,19.6,,5.6,2.1,7.7,0.136,,1.2,0.2,1.4,2.3
1982,24.0,POR,NBA,SG,82.0,2756.0,18.0,0.561,0.028,0.228,3.1,5.9,4.5,14.8,2.2,0.2,9.4,22.8,,5.6,1.8,7.5,0.13,,1.7,-0.3,1.5,2.4
1983,25.0,POR,NBA,SG,81.0,2740.0,20.1,0.573,0.019,0.361,2.8,4.4,3.6,13.5,2.4,0.3,9.2,25.1,,7.8,2.4,10.2,0.178,,3.0,0.1,3.0,3.5
1984,26.0,POR,NBA,SG,81.0,2686.0,19.5,0.573,0.045,0.31,2.9,4.8,3.8,14.1,2.2,0.2,8.6,24.7,,7.5,1.9,9.5,0.17,,2.8,-0.5,2.2,2.9
1985,27.0,POR,NBA,SG,68.0,2253.0,17.3,0.555,0.039,0.251,3.4,7.6,5.5,16.6,2.1,0.1,9.0,21.2,,4.6,1.9,6.5,0.138,,1.7,-0.2,1.5,2.0
1986,28.0,POR,NBA,SG,75.0,1931.0,15.9,0.545,0.078,0.308,2.5,6.2,4.3,20.1,2.2,0.1,11.1,20.7,,3.5,1.3,4.8,0.12,,1.0,-0.3,0.6,1.3
1987,29.0,POR,NBA,SG,72.0,1798.0,13.8,0.528,0.134,0.295,2.6,6.0,4.3,18.0,1.9,0.4,11.5,20.5,,2.1,1.3,3.4,0.091,,-0.1,-0.4,-0.5,0.7
1988,30.0,TOT,NBA,SG,45.0,801.0,11.7,0.521,0.07,0.265,2.2,4.1,3.2,12.7,1.8,0.4,10.5,19.4,,0.7,0.5,1.2,0.071,,-1.9,-1.0,-2.9,-0.2
1988,30.0,POR,NBA,SG,17.0,263.0,8.6,0.448,0.075,0.168,3.3,4.1,3.7,13.4,1.2,0.2,8.7,18.9,,0.0,0.2,0.2,0.033,,-3.4,-1.1,-4.5,-0.2
1988,30.0,BOS,NBA,SG,28.0,538.0,13.3,0.56,0.068,0.319,1.6,4.1,3.0,12.4,2.1,0.4,11.4,19.6,,0.7,0.3,1.0,0.09,,-1.2,-1.0,-2.1,0.0
1989,31.0,BOS,NBA,PG,57.0,1138.0,11.5,0.502,0.054,0.231,1.8,5.6,3.7,13.2,1.6,0.4,10.4,20.0,,0.7,0.5,1.3,0.053,,-2.2,-1.0,-3.1,-0.3
1990,32.0,BOS,NBA,PG,72.0,1283.0,9.7,0.498,0.047,0.213,2.2,4.3,3.3,14.1,1.3,0.2,10.5,16.9,,0.7,0.7,1.4,0.052,,-2.9,-0.8,-3.7,-0.5
