Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,22.0,LAC,NBA,SF,43.0,0.0,395.0,3.9,11.0,0.355,2.0,6.7,0.301,1.9,4.4,0.438,0.6,0.8,0.778,1.0,3.9,4.9,1.1,0.8,0.1,1.2,2.4,10.5
2015,23.0,TOT,NBA,SF,36.0,2.0,338.0,2.6,7.5,0.343,1.6,4.9,0.326,1.0,2.6,0.375,0.6,1.0,0.667,0.1,5.2,5.3,0.9,1.1,0.4,0.9,2.0,7.3
2015,23.0,LAC,NBA,SF,25.0,2.0,263.0,3.1,7.4,0.426,2.1,5.3,0.385,1.1,2.1,0.533,0.5,0.7,0.8,0.0,5.5,5.5,0.8,1.2,0.3,0.8,2.3,8.9
2015,23.0,PHO,NBA,SF,11.0,0.0,75.0,0.5,7.7,0.063,0.0,3.4,0.0,0.5,4.3,0.111,1.0,1.9,0.5,0.5,4.3,4.8,1.0,0.5,1.0,1.0,1.0,1.9
2016,24.0,DET,NBA,SF,37.0,0.0,429.0,3.6,8.2,0.439,1.8,4.4,0.415,1.8,3.8,0.467,1.2,1.3,0.933,1.2,4.5,5.7,2.3,0.8,0.2,0.7,2.4,10.2
2017,25.0,DET,NBA,SF,31.0,5.0,467.0,4.2,9.9,0.422,2.2,5.6,0.384,2.0,4.2,0.473,0.4,0.5,0.714,1.0,3.9,4.9,2.2,1.4,0.2,0.8,1.7,10.9
2018,26.0,DET,NBA,SF,62.0,52.0,1732.0,5.5,11.3,0.489,2.6,5.8,0.445,3.0,5.5,0.536,0.8,1.0,0.796,0.6,2.6,3.2,2.0,1.0,0.3,1.0,1.5,14.5
2019,27.0,TOT,NBA,SG,63.0,60.0,1879.0,4.7,11.4,0.412,2.8,7.5,0.377,1.9,3.9,0.483,1.4,1.6,0.859,0.4,2.9,3.3,2.5,0.8,0.2,1.2,2.1,13.6
2019,27.0,DET,NBA,SG,44.0,44.0,1355.0,4.8,11.7,0.413,3.0,7.8,0.388,1.8,3.9,0.463,1.5,1.7,0.875,0.5,2.7,3.3,2.9,0.6,0.1,1.4,2.1,14.2
2019,27.0,LAL,NBA,SG,19.0,16.0,524.0,4.3,10.5,0.412,2.3,6.8,0.343,2.0,3.7,0.537,1.2,1.4,0.81,0.1,3.3,3.4,1.4,1.1,0.5,0.8,2.1,12.2
2020,28.0,NYK,NBA,SG,29.0,19.0,684.0,4.7,11.8,0.402,1.9,5.8,0.333,2.8,5.9,0.469,0.9,1.1,0.81,0.7,2.9,3.6,2.2,1.3,0.2,1.0,2.9,12.3
2021,29.0,NYK,NBA,SF,10.0,10.0,287.0,4.1,10.8,0.384,1.9,5.6,0.333,2.3,5.1,0.439,0.5,0.9,0.571,0.5,5.3,5.8,1.6,0.8,0.3,1.1,3.5,10.7
