Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2002,2,2304,BOS,Boston Celtics,24.0,NBA,SG,16.0,672.0,21.1,0.53,0.34,0.52,4.6,18.1,11.4,19.6,2.1,2.5,14.1,30.1,,1.0,1.3,2.3,0.16,,3.7,1.2,5.0,1.2
2003,2,2304,BOS,Boston Celtics,25.0,NBA,SG,10.0,445.0,23.0,0.55,0.23,0.61,2.9,20.1,11.6,30.0,2.5,1.4,15.3,30.7,,0.9,0.8,1.7,0.18,,4.7,1.7,6.3,0.9
2004,2,2304,BOS,Boston Celtics,26.0,NBA,SG,4.0,162.0,11.7,0.46,0.22,0.41,4.4,19.5,12.3,14.1,1.6,1.8,21.8,33.3,,-0.4,0.0,-0.4,-0.12,,-1.9,-2.4,-4.3,-0.1
2005,2,2304,BOS,Boston Celtics,27.0,NBA,SF,7.0,277.0,27.5,0.65,0.29,0.73,3.1,20.9,12.0,22.9,2.6,3.3,13.4,25.1,,1.1,0.6,1.7,0.3,,7.6,3.9,11.5,0.9
2008,2,2304,BOS,Boston Celtics,30.0,NBA,SF,26.0,990.0,17.4,0.57,0.32,0.48,2.7,13.5,8.2,22.5,1.6,0.7,15.5,25.8,,1.6,1.3,3.0,0.14,,2.6,1.0,3.6,1.4
2009,2,2304,BOS,Boston Celtics,31.0,NBA,SF,14.0,556.0,16.1,0.55,0.26,0.46,0.8,16.8,8.7,13.6,1.4,0.8,11.1,24.8,,0.7,0.6,1.3,0.11,,1.3,0.4,1.7,0.5
2010,2,2304,BOS,Boston Celtics,32.0,NBA,SF,24.0,930.0,15.8,0.57,0.3,0.42,2.7,15.7,9.4,15.9,1.4,1.3,13.8,23.7,,0.9,1.6,2.5,0.13,,2.1,0.9,3.0,1.2
2011,2,2304,BOS,Boston Celtics,33.0,NBA,SF,9.0,343.0,17.6,0.57,0.32,0.23,1.9,13.6,8.0,13.5,1.9,1.0,12.8,26.1,,0.5,0.4,0.9,0.13,,2.5,1.2,3.7,0.5
2012,2,2304,BOS,Boston Celtics,34.0,NBA,SF,20.0,778.0,16.1,0.52,0.28,0.4,2.2,15.8,9.2,14.8,2.1,1.9,13.3,26.5,,0.3,1.3,1.7,0.1,,1.3,1.2,2.4,0.9
2013,2,2304,BOS,Boston Celtics,35.0,NBA,SF,6.0,255.0,10.6,0.48,0.39,0.27,2.1,13.0,8.0,29.1,1.1,1.0,21.2,30.1,,-0.6,0.4,-0.2,-0.03,,-1.2,-0.3,-1.6,0.0
2014,3,2304,BRK,Brooklyn Nets,36.0,NBA,SF,12.0,368.0,15.1,0.57,0.41,0.25,1.3,18.0,9.3,11.6,2.1,1.0,12.3,21.7,,0.4,0.3,0.7,0.09,,0.6,0.8,1.4,0.3
2015,30,2304,WAS,Washington Wizards,37.0,NBA,SF,10.0,298.0,16.3,0.68,0.64,0.2,0.0,14.8,7.6,5.0,1.0,1.9,8.5,17.5,,0.8,0.4,1.2,0.19,,2.1,1.7,3.8,0.4
2016,13,2304,LAC,Los Angeles Clippers,38.0,NBA,SF,5.0,54.0,-3.4,0.22,0.42,0.33,0.0,10.9,5.5,2.5,1.9,0.0,12.7,13.0,,-0.2,0.1,-0.2,-0.14,,-9.2,-1.7,-10.9,-0.1
2017,13,2304,LAC,Los Angeles Clippers,39.0,NBA,SF,7.0,101.0,7.0,0.57,0.56,0.06,2.5,15.5,8.8,10.2,1.1,0.0,17.8,10.7,,0.0,0.1,0.1,0.06,,-1.1,1.4,0.3,0.1
