Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,24.0,KCK,NBA,SG,82.0,,2885.0,9.7,19.3,0.505,0.1,0.4,0.278,9.6,18.8,0.511,3.6,5.1,0.694,2.1,2.0,4.1,2.5,1.7,0.3,2.2,2.8,23.2
1981,25.0,KCK,NBA,SG,71.0,,2593.0,9.9,18.1,0.544,0.1,0.5,0.286,9.7,17.6,0.551,4.4,6.3,0.697,1.7,1.9,3.6,3.2,1.3,0.2,2.4,2.4,24.3
1982,26.0,NJN,NBA,SG,37.0,22.0,1025.0,7.9,16.9,0.469,0.0,0.4,0.0,7.9,16.5,0.479,2.6,4.5,0.583,1.1,2.4,3.4,4.4,1.1,0.2,2.2,2.6,18.4
1983,27.0,NJN,NBA,SG,62.0,54.0,1885.0,8.1,15.9,0.511,0.0,0.1,0.333,8.1,15.8,0.512,1.6,2.8,0.566,1.0,1.9,2.9,4.6,1.6,0.3,2.2,3.0,17.9
1984,28.0,NJN,NBA,SG,69.0,57.0,2168.0,9.7,19.0,0.508,0.1,0.3,0.25,9.6,18.7,0.513,3.2,5.3,0.608,1.2,1.6,2.8,4.4,1.4,0.3,2.8,3.0,22.7
1985,29.0,NJN,NBA,SG,56.0,45.0,1842.0,9.7,18.9,0.511,0.1,0.4,0.19,9.6,18.5,0.518,3.1,5.1,0.622,1.2,1.7,2.9,4.5,1.6,0.1,2.3,2.8,22.6
1986,30.0,NJN,NBA,SG,77.0,74.0,2395.0,8.1,15.9,0.513,0.1,0.3,0.364,8.0,15.5,0.516,1.8,3.2,0.581,1.3,1.7,3.0,3.9,1.3,0.3,2.7,3.4,18.2
1987,31.0,NJN,NBA,SG,7.0,6.0,127.0,5.4,11.9,0.452,0.0,0.3,0.0,5.4,11.6,0.463,1.7,2.6,0.667,0.9,1.1,2.0,4.8,0.9,0.0,2.6,4.5,12.5
1988,32.0,NJN,NBA,SG,67.0,59.0,1882.0,6.4,14.1,0.458,0.2,0.5,0.36,6.3,13.6,0.461,0.9,1.8,0.511,1.4,1.8,3.2,4.2,1.0,0.2,2.5,2.7,14.0
1989,33.0,BOS,NBA,SG,13.0,0.0,108.0,6.0,12.0,0.5,0.3,1.0,0.333,5.7,11.0,0.515,0.0,0.7,0.0,1.3,3.0,4.3,3.0,1.0,0.3,4.0,3.3,12.3
