Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1991,25.0,ATL,NBA,SF,5.0,73.0,10.7,0.515,0.0,0.667,8.6,15.4,12.0,7.1,0.0,0.0,7.9,15.2,,0.1,0.0,0.1,0.076,,-1.2,-1.4,-2.6,0.0
1993,27.0,ATL,NBA,SF,3.0,54.0,16.8,0.655,0.13,0.217,1.9,9.0,5.2,3.8,0.0,0.0,13.7,23.5,,0.1,-0.1,0.1,0.052,,1.5,-1.9,-0.4,0.0
1994,28.0,ATL,NBA,SF,11.0,187.0,16.8,0.495,0.063,0.571,12.9,5.6,9.4,15.3,1.5,1.2,6.0,20.6,,0.5,0.2,0.6,0.165,,1.8,0.7,2.6,0.2
1995,29.0,IND,NBA,SF,10.0,85.0,7.4,0.435,0.083,0.667,11.8,4.4,8.1,25.1,0.0,2.2,24.4,22.4,,-0.1,0.0,-0.1,-0.053,,-2.4,-1.5,-3.9,0.0
1996,30.0,IND,NBA,SF,5.0,69.0,7.8,0.4,0.0,0.421,11.6,5.0,8.0,7.8,3.3,0.0,15.1,18.3,,-0.1,0.1,0.0,0.01,,-3.8,0.5,-3.3,0.0
