Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,23.0,NYK,NBA,C,2.0,,49.0,4.4,12.5,0.353,0.0,0.0,,4.4,12.5,0.353,5.9,8.8,0.667,2.9,6.6,9.6,0.7,0.7,0.7,4.4,5.1,14.7
1983,25.0,NYK,NBA,C,6.0,,172.0,5.2,9.0,0.581,0.0,0.0,,5.2,9.0,0.581,3.6,4.6,0.773,1.9,5.2,7.1,0.8,0.6,1.5,4.0,5.2,14.0
1984,26.0,NYK,NBA,C,12.0,,398.0,6.3,11.4,0.556,0.0,0.0,,6.3,11.4,0.556,6.2,7.2,0.863,2.4,6.5,9.0,0.5,0.2,1.3,2.4,4.0,18.9
1988,30.0,NYK,NBA,C,4.0,0.0,76.0,4.3,8.5,0.5,0.0,0.0,,4.3,8.5,0.5,5.2,7.1,0.733,3.8,5.2,9.0,2.8,0.0,1.4,3.8,5.7,13.7
1989,31.0,CHI,NBA,C,17.0,17.0,583.0,4.4,9.1,0.486,0.0,0.0,,4.4,9.1,0.486,3.5,4.9,0.7,2.0,5.4,7.5,1.2,0.6,0.7,2.5,4.3,12.3
1990,32.0,CHI,NBA,C,16.0,16.0,462.0,3.9,9.4,0.413,0.0,0.0,,3.9,9.4,0.413,2.3,3.4,0.674,1.9,3.9,5.8,1.2,0.4,0.3,1.9,4.1,10.1
1991,33.0,CHI,NBA,C,17.0,17.0,511.0,4.9,9.5,0.519,0.0,0.0,,4.9,9.5,0.519,1.5,2.3,0.688,1.8,3.9,5.6,2.3,0.6,0.5,1.5,3.9,11.4
1992,34.0,CHI,NBA,C,22.0,22.0,612.0,3.2,6.8,0.474,0.0,0.0,,3.2,6.8,0.474,0.8,1.8,0.419,1.7,4.1,5.8,2.2,0.6,0.2,1.6,4.1,7.2
1993,35.0,CHI,NBA,C,19.0,19.0,444.0,3.7,8.0,0.465,0.0,0.0,,3.7,8.0,0.465,2.3,2.9,0.778,2.3,4.6,6.9,2.4,0.9,0.2,1.1,4.1,9.7
1994,36.0,CHI,NBA,C,9.0,8.0,189.0,2.7,8.2,0.326,0.0,0.0,,2.7,8.2,0.326,2.5,3.0,0.813,3.6,4.8,8.4,2.1,0.6,0.4,1.1,5.0,7.8
