Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
828,Carsen Edwards,"March 12, 1998",51,1,498,7.7,19.3,0.4,3.5,10.9,0.32,4.25,8.4,0.51,2.05,2.8,0.73,0.75,4.8,5.6,2.65,1.5,0.45,1.4,5.0,20.95,105.0,112.0
