SEASON,TEAM,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999 - 00,GSW,82,19755,2996,7140,0.42,345,1069,0.32299999999999995,2651,6071,0.43700000000000006,1497,2147,0.6970000000000001,1300,2438,3738,1851,731,356,1302,2043,7834
