SEASON,TEAM,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999 - 00,TOR,82,19755,2980,6882,0.433,425,1171,0.363,2555,5711,0.447,1583,2068,0.765,1098,2449,3547,1947,666,544,1137,1989,7968
