Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1980,14,3116,LAL,Los Angeles Lakers,26.0,NBA,SF,82.0,3111.0,17.6,0.56,0.01,0.17,6.8,11.2,9.2,10.8,1.9,0.5,9.7,20.8,6.7,3.2,10.0,0.15,1.7,-0.4,1.3,2.6
1981,14,3116,LAL,Los Angeles Lakers,27.0,NBA,SF,81.0,3028.0,18.0,0.56,0.01,0.22,5.6,9.8,7.8,11.2,1.9,0.5,11.2,24.5,5.5,3.0,8.5,0.14,1.4,-0.8,0.5,1.9
1982,14,3116,LAL,Los Angeles Lakers,28.0,NBA,SF,82.0,2906.0,16.5,0.55,0.0,0.24,6.0,8.7,7.4,6.7,1.4,0.4,9.5,23.6,5.3,2.4,7.7,0.13,0.7,-1.5,-0.8,0.9
1983,14,3116,LAL,Los Angeles Lakers,29.0,NBA,SF,80.0,2552.0,17.6,0.56,0.0,0.21,6.6,8.2,7.4,9.7,1.2,0.4,9.6,24.1,6.1,1.3,7.4,0.14,1.6,-2.1,-0.5,1.0
1984,14,3116,LAL,Los Angeles Lakers,30.0,NBA,SF,75.0,2507.0,15.4,0.55,0.01,0.26,6.3,8.8,7.7,11.3,1.3,0.9,10.4,21.1,4.0,2.0,6.0,0.12,0.6,-0.9,-0.3,1.1
1985,14,3116,LAL,Los Angeles Lakers,31.0,NBA,SF,42.0,761.0,11.0,0.52,0.0,0.22,5.8,8.1,7.0,6.7,1.2,0.2,12.9,20.2,0.3,0.5,0.9,0.06,-1.9,-1.7,-3.7,-0.3
1986,13,3116,LAC,Los Angeles Clippers,32.0,NBA,SF,13.0,195.0,10.2,0.49,0.05,0.42,7.3,9.2,8.2,10.6,1.7,0.6,17.2,19.1,0.0,0.0,0.0,0.0,-2.2,-1.2,-3.4,-0.1
