Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2003,16,441,MIA,Miami Heat,Rasual Butler,1979-05-23,23.0,NBA,SG,72.0,28.0,1514.0,7.5,20.6,0.36,1.8,6.2,0.29,5.7,14.5,0.39,2.7,3.8,0.73,1.0,5.7,6.7,3.4,0.8,1.6,2.8,3.8,19.5,88.0,104.0
2004,16,441,MIA,Miami Heat,Rasual Butler,1979-05-23,24.0,NBA,SF,45.0,0.0,675.0,9.6,20.2,0.48,4.0,8.7,0.46,5.6,11.5,0.49,1.3,1.7,0.76,0.3,4.6,4.9,1.9,0.8,1.1,2.3,5.8,24.6,108.0,105.0
2005,16,441,MIA,Miami Heat,Rasual Butler,1979-05-23,25.0,NBA,SF,65.0,15.0,1203.0,7.2,18.0,0.4,2.5,6.7,0.37,4.7,11.3,0.41,1.6,2.1,0.77,0.7,6.0,6.6,2.7,0.8,1.3,1.6,4.6,18.5,100.0,105.0
2006,19,441,NOK,New Orleans/Oklahoma City Hornets,Rasual Butler,1979-05-23,26.0,NBA,SF,79.0,20.0,1875.0,7.4,18.2,0.41,2.6,7.0,0.38,4.7,11.3,0.42,2.3,3.3,0.69,1.5,5.2,6.7,1.2,0.9,1.3,1.9,4.1,19.7,100.0,109.0
2007,19,441,NOK,New Orleans/Oklahoma City Hornets,Rasual Butler,1979-05-23,27.0,NBA,SF,81.0,38.0,2223.0,7.5,18.9,0.4,3.2,8.7,0.37,4.3,10.2,0.42,1.3,2.1,0.64,1.0,5.1,6.1,1.5,1.0,1.3,1.6,3.5,19.6,102.0,108.0
2008,19,441,NOH,New Orleans Hornets,Rasual Butler,1979-05-23,28.0,NBA,SF,51.0,8.0,875.0,5.6,15.9,0.35,2.7,8.1,0.33,2.9,7.8,0.37,1.6,1.9,0.84,1.0,5.1,6.1,2.2,0.9,1.3,0.6,4.0,15.4,103.0,108.0
2009,19,441,NOH,New Orleans Hornets,Rasual Butler,1979-05-23,29.0,NBA,SF,82.0,74.0,2614.0,7.3,16.8,0.43,2.9,7.5,0.39,4.4,9.3,0.47,1.8,2.3,0.78,1.0,4.6,5.7,1.6,1.1,1.3,1.2,3.3,19.3,109.0,109.0
2010,13,441,LAC,Los Angeles Clippers,Rasual Butler,1979-05-23,30.0,NBA,SF,82.0,64.0,2702.0,6.8,16.7,0.41,2.8,8.3,0.34,4.0,8.4,0.48,2.3,2.8,0.84,0.7,3.9,4.6,2.2,0.7,1.3,1.5,2.3,18.8,106.0,113.0
2011,31,441,TOT,Total After Trade,Rasual Butler,1979-05-23,31.0,NBA,SG,47.0,2.0,770.0,5.3,15.9,0.33,3.1,9.1,0.34,2.2,6.8,0.33,1.2,1.8,0.67,0.7,4.5,5.2,1.8,0.5,1.0,1.6,2.5,14.9,92.0,112.0
2011,13,441,LAC,Los Angeles Clippers,Rasual Butler,1979-05-23,31.0,NBA,SG,41.0,2.0,744.0,5.1,15.7,0.32,2.9,9.0,0.33,2.2,6.7,0.32,1.3,1.9,0.67,0.7,4.6,5.3,1.9,0.6,1.0,1.5,2.4,14.3,91.0,112.0
2011,5,441,CHI,Chicago Bulls,Rasual Butler,1979-05-23,31.0,NBA,SG,6.0,0.0,26.0,12.3,22.5,0.55,8.2,14.3,0.57,4.1,8.2,0.5,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,4.1,6.1,32.7,110.0,108.0
2012,28,441,TOR,Toronto Raptors,Rasual Butler,1979-05-23,32.0,NBA,SF,34.0,14.0,453.0,4.9,15.8,0.31,2.5,9.1,0.27,2.4,6.6,0.36,0.8,1.4,0.58,0.7,7.1,7.8,2.3,0.8,0.6,1.8,4.6,13.1,82.0,106.0
2014,12,441,IND,Indiana Pacers,Rasual Butler,1979-05-23,34.0,NBA,SG,50.0,2.0,378.0,7.0,15.1,0.46,3.6,8.5,0.42,3.4,6.6,0.52,1.1,1.9,0.57,0.8,4.8,5.6,2.3,1.0,1.2,1.5,4.1,18.7,113.0,102.0
2015,30,441,WAS,Washington Wizards,Rasual Butler,1979-05-23,35.0,NBA,SF,75.0,1.0,1505.0,7.4,17.6,0.42,3.1,8.0,0.39,4.3,9.6,0.45,1.8,2.3,0.79,0.9,5.8,6.7,2.1,1.0,0.7,1.6,3.3,19.7,104.0,105.0
2016,27,441,SAS,San Antonio Spurs,Rasual Butler,1979-05-23,36.0,NBA,SF,46.0,0.0,432.0,5.8,12.3,0.47,1.8,5.8,0.31,4.0,6.5,0.62,1.3,1.9,0.69,0.4,6.3,6.6,2.8,1.5,2.7,0.9,1.3,14.7,112.0,98.0
