Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1999,27,663,SAS,San Antonio Spurs,33,Antonio Daniels,PG,6-4,195,"March 19, 1975",US,1,Bowling Green
1999,27,800,SAS,San Antonio Spurs,21,Tim Duncan,PF,6-11,250,"April 25, 1976",VI,1,Wake Forest
1999,27,842,SAS,San Antonio Spurs,17,Mario Elie,SG,6-5,210,"November 26, 1963",US,8,American International College
1999,27,847,SAS,San Antonio Spurs,32,Sean Elliott,SF,6-8,205,"February 2, 1968",US,9,Arizona
1999,27,1012,SAS,San Antonio Spurs,10,Andrew Gaze,SG,6-7,205,"July 24, 1965",AU,1,Seton Hall
1999,27,1401,SAS,San Antonio Spurs,2,Jaren Jackson,SG,6-4,190,"October 27, 1967",US,8,Georgetown
1999,27,1467,SAS,San Antonio Spurs,6,Avery Johnson,PG,5-10,175,"March 25, 1965",US,10,"Cameron University, Southern University and A&M College"
1999,27,1599,SAS,San Antonio Spurs,4,Steve Kerr,PG,6-3,175,"September 27, 1965",LB,10,Arizona
1999,27,1600,SAS,San Antonio Spurs,25,Jerome Kersey,SF,6-7,215,"June 26, 1962",US,14,Longwood University
1999,27,1620,SAS,San Antonio Spurs,54,Gerard King,SF,6-9,230,"November 25, 1972",US,R,Nicholls State
1999,27,2285,SAS,San Antonio Spurs,41,Will Perdue,C,7-0,240,"August 29, 1965",US,10,Vanderbilt
1999,27,2474,SAS,San Antonio Spurs,50,David Robinson,C,7-1,235,"August 6, 1965",US,9,United States Naval Academy
1999,27,2510,SAS,San Antonio Spurs,31,Malik Rose,PF,6-7,250,"November 23, 1974",US,2,Drexel
1999,27,3131,SAS,San Antonio Spurs,11,Brandon Williams,SG,6-6,215,"February 27, 1975",US,1,Davidson
