Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,2,2421,BOS,Boston Celtics,Justin Reed,1982-01-16,23.0,NBA,SF,23.0,0.0,5.3,0.7,1.3,0.52,0.0,0.1,0.0,0.7,1.1,0.58,0.52,0.5,0.7,0.73,0.3,0.3,0.7,0.4,0.1,0.0,0.2,0.5,1.8
2006,31,2421,TOT,Total After Trade,Justin Reed,1982-01-16,24.0,NBA,SF,72.0,6.0,13.8,1.7,4.1,0.4,0.0,0.0,0.0,1.7,4.1,0.4,0.4,1.2,1.7,0.72,0.7,1.0,1.7,0.6,0.3,0.2,0.7,2.3,4.5
2006,2,2421,BOS,Boston Celtics,Justin Reed,1982-01-16,24.0,NBA,SF,32.0,0.0,9.1,0.8,2.3,0.34,0.0,0.0,,0.8,2.3,0.34,0.34,0.8,1.3,0.62,0.4,0.5,0.9,0.2,0.2,0.1,0.5,1.4,2.3
2006,18,2421,MIN,Minnesota Timberwolves,Justin Reed,1982-01-16,24.0,NBA,SF,40.0,6.0,17.7,2.4,5.5,0.42,0.0,0.0,0.0,2.4,5.5,0.43,0.42,1.6,2.0,0.78,1.0,1.4,2.4,0.9,0.5,0.3,0.9,3.0,6.3
2007,18,2421,MIN,Minnesota Timberwolves,Justin Reed,1982-01-16,25.0,NBA,PF,41.0,3.0,7.8,1.0,2.6,0.37,0.0,0.0,,1.0,2.6,0.37,0.37,0.6,0.7,0.87,0.4,0.8,1.1,0.4,0.1,0.1,0.5,1.1,2.6
