Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1995,20,3029,NYK,New York Knicks,Charlie Ward,1970-10-12,24.0,NBA,PG,10.0,44.0,-2.1,0.34,0.53,0.53,2.8,12.9,8.0,13.7,2.4,0.0,25.5,32.7,-0.3,0.1,-0.2,-0.26,-12.9,-2.1,-15.0,-0.1
1996,20,3029,NYK,New York Knicks,Charlie Ward,1970-10-12,25.0,NBA,PG,62.0,787.0,12.0,0.5,0.45,0.25,4.5,10.7,7.7,25.9,3.6,0.6,24.6,19.0,-0.4,1.4,1.0,0.06,-2.2,2.1,0.0,0.4
1997,20,3029,NYK,New York Knicks,Charlie Ward,1970-10-12,26.0,NBA,PG,79.0,1763.0,11.1,0.52,0.46,0.37,3.2,11.5,7.5,28.4,2.5,0.7,27.3,14.1,0.6,3.1,3.6,0.1,-1.8,2.2,0.4,1.1
1998,20,3029,NYK,New York Knicks,Charlie Ward,1970-10-12,27.0,NBA,PG,82.0,2317.0,15.6,0.57,0.42,0.22,1.7,12.6,7.1,32.4,3.4,1.2,23.6,15.0,2.6,4.5,7.1,0.15,0.7,3.4,4.1,3.6
1999,20,3029,NYK,New York Knicks,Charlie Ward,1970-10-12,28.0,NBA,PG,50.0,1556.0,13.2,0.51,0.45,0.23,1.8,10.9,6.5,30.1,3.7,0.4,26.2,15.4,0.2,2.9,3.1,0.09,-0.8,2.6,1.7,1.5
2000,20,3029,NYK,New York Knicks,Charlie Ward,1970-10-12,29.0,NBA,PG,72.0,1986.0,13.6,0.56,0.59,0.13,1.4,11.9,6.8,23.8,2.6,0.6,17.8,13.7,2.5,3.0,5.5,0.13,0.3,2.5,2.8,2.4
2001,20,3029,NYK,New York Knicks,Charlie Ward,1970-10-12,30.0,NBA,PG,61.0,1492.0,14.5,0.54,0.47,0.19,2.7,10.0,6.4,31.1,2.6,0.5,21.7,16.9,1.5,2.4,3.9,0.13,0.6,1.5,2.1,1.5
2002,20,3029,NYK,New York Knicks,Charlie Ward,1970-10-12,31.0,NBA,PG,63.0,1058.0,14.5,0.5,0.54,0.19,1.6,12.3,7.0,31.7,3.4,1.0,18.6,17.8,0.6,1.3,1.9,0.09,-0.2,2.2,2.0,1.1
2003,20,3029,NYK,New York Knicks,Charlie Ward,1970-10-12,32.0,NBA,PG,66.0,1465.0,15.9,0.54,0.64,0.13,2.0,12.4,7.1,32.9,2.8,0.5,17.8,16.8,2.4,1.3,3.7,0.12,1.5,0.9,2.4,1.6
2004,31,3029,TOT,Total After Trade,Charlie Ward,1970-10-12,33.0,NBA,PG,71.0,1252.0,14.5,0.53,0.53,0.07,1.1,11.9,6.6,29.0,2.7,0.7,19.3,18.4,1.1,1.8,2.9,0.11,0.8,1.5,2.3,1.4
2004,20,3029,NYK,New York Knicks,Charlie Ward,1970-10-12,33.0,NBA,PG,35.0,827.0,17.5,0.57,0.53,0.08,1.4,11.8,6.7,35.1,3.0,0.7,20.4,19.0,1.4,1.0,2.3,0.13,2.7,1.4,4.1,1.3
2004,27,3029,SAS,San Antonio Spurs,Charlie Ward,1970-10-12,33.0,NBA,PG,36.0,425.0,8.7,0.45,0.52,0.05,0.5,12.0,6.3,17.3,2.2,0.5,16.9,17.4,-0.3,0.8,0.6,0.06,-2.8,1.7,-1.1,0.1
2005,11,3029,HOU,Houston Rockets,Charlie Ward,1970-10-12,34.0,NBA,PG,14.0,360.0,8.7,0.45,0.66,0.17,2.0,10.4,6.3,18.4,2.3,0.0,17.9,13.2,-0.1,0.5,0.5,0.06,-2.2,1.8,-0.5,0.1
