Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,25,2470,POR,Portland Trail Blazers,Clifford Robinson,"December 16, 1966",23.0,NBA,PF,82.0,0.0,1565.0,6.9,17.3,0.4,0.3,1.0,0.27,6.6,16.3,0.4,3.2,5.8,0.55,2.5,4.6,7.1,1.7,1.2,1.2,3.0,5.2,17.2
1991,25,2470,POR,Portland Trail Blazers,Clifford Robinson,"December 16, 1966",24.0,NBA,PF,82.0,11.0,1940.0,6.9,15.0,0.46,0.1,0.4,0.32,6.8,14.6,0.47,3.8,5.8,0.65,2.3,4.2,6.5,2.8,1.4,1.4,2.5,4.9,17.8
1992,25,2470,POR,Portland Trail Blazers,Clifford Robinson,"December 16, 1966",25.0,NBA,SF,82.0,7.0,2124.0,6.7,14.5,0.47,0.0,0.2,0.09,6.7,14.3,0.47,3.7,5.6,0.66,2.4,4.7,7.1,2.3,1.4,1.8,2.6,4.6,17.2
1993,25,2470,POR,Portland Trail Blazers,Clifford Robinson,"December 16, 1966",26.0,NBA,PF,82.0,12.0,2575.0,8.8,18.7,0.47,0.3,1.1,0.25,8.6,17.6,0.49,4.0,5.8,0.69,2.3,5.3,7.6,2.5,1.4,2.3,2.4,4.0,21.9
1994,25,2470,POR,Portland Trail Blazers,Clifford Robinson,"December 16, 1966",27.0,NBA,C,82.0,64.0,2853.0,8.1,17.7,0.46,0.2,0.7,0.24,7.9,17.0,0.46,4.4,5.8,0.76,2.1,4.9,6.9,2.0,1.5,1.4,2.1,3.3,20.8
1995,25,2470,POR,Portland Trail Blazers,Clifford Robinson,"December 16, 1966",28.0,NBA,SF,75.0,73.0,2725.0,7.9,17.4,0.45,1.9,5.1,0.37,6.0,12.4,0.49,3.5,5.0,0.69,2.0,3.6,5.6,2.6,1.0,1.1,2.1,3.2,21.2
1996,25,2470,POR,Portland Trail Blazers,Clifford Robinson,"December 16, 1966",29.0,NBA,SF,78.0,76.0,2980.0,6.7,15.8,0.42,2.2,5.7,0.38,4.5,10.1,0.45,4.3,6.5,0.66,1.5,3.9,5.4,2.3,1.0,0.8,2.3,3.0,19.9
1997,25,2470,POR,Portland Trail Blazers,Clifford Robinson,"December 16, 1966",30.0,NBA,SF,81.0,79.0,3077.0,5.2,12.2,0.43,1.4,4.1,0.35,3.8,8.1,0.47,2.5,3.6,0.7,1.1,2.7,3.8,3.1,1.2,0.8,2.0,2.9,14.3
1998,24,2470,PHO,Phoenix Suns,Clifford Robinson,"December 16, 1966",31.0,NBA,SF,80.0,64.0,2359.0,6.5,13.7,0.48,0.4,1.3,0.32,6.1,12.4,0.5,3.8,5.5,0.69,2.3,3.9,6.3,2.6,1.4,1.4,2.1,3.8,17.3
1999,24,2470,PHO,Phoenix Suns,Clifford Robinson,"December 16, 1966",32.0,NBA,SF,50.0,35.0,1740.0,6.2,13.0,0.48,1.2,2.9,0.42,5.0,10.1,0.49,3.4,4.8,0.7,1.4,3.3,4.7,2.6,1.6,1.2,1.8,3.2,16.9
